0,1,2,3,4,5,6,7,8,9
57.13683873,15.675494514,-42.351275393,72.828359832,-57.13683873,-15.675494514,-0.29419053041,59.248848229,19263.024653013406,1
17.794490726,57.809193969,-45.253946987,75.541157825,-17.794490726,-57.809193969,-92.006681252,110.10802061,53306.09751815544,1
31.840549616,39.061071224,-24.077928785999998,55.851003032,-31.840549616,-39.061071224,-73.096838357,88.78477157,30362.44266401682,0
0.41722732305,61.050278515,338.51455902,343.97589633,-0.41722732305,-61.050278515,216.71122195,225.1467617,632176.2677368787,1
-58.90778977,-6.4273154272,-15.684034004,61.29785479,58.90778977,6.4273154272,-62.629039287,86.219688245,27894.36295136462,1
17.822875843,88.889753788,130.14933092,158.61239412,-17.822875843,-88.889753788,313.3226018,326.17494697,431686.1211915242,0
-60.538204735,15.534482248,-128.66434483,143.04093122,60.538204735,-15.534482248,-128.06663656,142.50353599,147446.43955971528,1
-210.39872889,156.83338911,-336.40680677,426.65428241,210.39872889,-156.83338911,-476.09563838,543.62799223,1601607.9158553013,0
-67.292659255,54.004096444,-233.76002658,249.17562973,67.292659255,-54.004096444,-67.469103061,109.53001548,219408.7284497968,0
-29.929917736999997,-55.708447582,21.284640395,66.725310224,29.929917736999997,55.708447582,-3.3628041595999996,63.328820924,17235.269242709684,0
-15.002669245999998,-52.16914701100001,156.13294039,165.30031778,15.002669245999998,52.16914701100001,35.655590819000004,64.946294282,89796.34306933469,0
54.830254808,55.017624172,32.894805893000004,84.35261742600001,-54.830254808,-55.017624172,17.823418464,79.692973703,29483.294250790033,0
15.18721308,56.859904098,348.27233842,353.21002512,-15.18721308,-56.859904098,169.07425958,179.02459437,550921.1926458387,1
46.514113554,23.521089588000002,81.618831344,96.84233601700001,-46.514113554,-23.521089588000002,-0.61739527888,52.126630354,28752.98558625586,1
25.264617763,54.818186626999996,-64.52766003800001,88.35809756799999,-25.264617763,-54.818186626999996,-24.686842866,65.21330160699999,31543.40217297501,1
-30.650991854,66.311341142,-35.918030884000004,81.405050263,30.650991854,-66.311341142,104.99948705,127.91235103,48586.022070069776,0
-71.915280425,72.376937123,-122.31899934,159.28642813,71.915280425,-72.376937123,-91.669859396,137.16264691,133673.28575520733,0
5.3030881323,-61.627443748999994,52.902611418999996,81.392572522,-5.3030881323,61.627443748999994,31.369465318000003,69.354941576,29826.595924293528,1
-60.369198311000005,26.327891985999997,-48.315447508000005,81.682191872,60.369198311000005,-26.327891985999997,-35.431481027,74.786281155,31495.93109044743,0
-72.981251835,-78.859027111,215.30489758,240.62669885,72.981251835,78.859027111,474.74519478,486.75251334,1005249.6482921896,0
20.0480836,58.576283276000005,94.372537376,112.86842973,-20.0480836,-58.576283276000005,280.81656778,287.56051773,301110.20659168344,0
-14.402113595,-50.488238833000004,64.889535239,83.469365158,14.402113595,50.488238833000004,247.37443227,252.88454456,210642.7379870463,1
50.406398428,28.826000354,-53.191651063,78.747031955,-50.406398428,-28.826000354,-137.46910079,149.22967859,88324.90284806996,1
68.711487224,-127.62005931,-490.0280554,511.01432768,-68.711487224,127.62005931,-266.04434599,302.96491884,1234207.6899089084,0
39.099358627,-35.766918682,-81.269331472,97.01925868100001,-39.099358627,35.766918682,-287.80179401,292.63954782,288047.4811483339,1
-38.260011268,43.714577567,-33.088841140999996,66.855546981,38.260011268,-43.714577567,61.025685745,84.255130851,23614.904241274548,0
-100.79244868,27.499789902,129.57343029,166.44707866,100.79244868,-27.499789902,-73.005516313,127.45650853,89579.24745485921,0
38.001718081,-33.974226742,41.489167258,65.72465031899999,-38.001718081,33.974226742,-31.108193266999997,59.716817967,15843.326586749361,1
-26.740589466,53.105391108999996,92.669768166,110.10416714,26.740589466,-53.105391108999996,37.118975718,70.093223982,49316.217806161585,1
52.476190926,20.454718613,-40.28210665,69.244452802,-52.476190926,-20.454718613,-132.86961125,144.31382373,75588.65488703936,1
-32.629561306,-53.107867498999994,-8.3125402715,62.882685908,32.629561306,53.107867498999994,-17.652500473,64.782286423,16972.528501138542,1
45.185768214,-42.308150065999996,107.60621176,124.14036418,-45.185768214,42.308150065999996,146.64202677,159.17165962,144907.86962525954,1
60.407888598999996,-10.315978203,-32.196093721,69.225146169,-60.407888598999996,10.315978203,-6.5207340603,61.628340753,18621.62779309287,1
21.589821377,58.607584981,-107.94419478,124.71134107,-21.589821377,-58.607584981,-98.940877545,117.00541293,101228.422315217,1
-57.269695645,6.2256949005,-19.436943514,60.797796748,57.269695645,-6.2256949005,225.32335048,232.57082703,128454.3619907671,0
-14.147168725999999,80.85641596800001,-3.66033763,82.166297579,14.147168725999999,-80.85641596800001,39.829824154,91.237696586,31377.176947785174,0
13.907314530999999,60.41050645399999,-42.223280439,75.004320532,-13.907314530999999,-60.41050645399999,-63.047472211000006,88.418473408,37788.94094265318,1
-57.536405063000004,-49.579750756,12.837321221,77.028477907,57.536405063000004,49.579750756,-138.56920867,158.01903424,71055.84048798212,0
-8.8932182462,50.352888522,8.2943916367,51.800575728999995,8.8932182462,-50.352888522,105.51216047,117.24896042,41529.67697460708,1
21.239501582,56.791800646000006,-313.20169993,319.01681756,-21.239501582,-56.791800646000006,-40.714634479000004,73.034967713,278961.37409724965,0
62.321938908999996,0.32848461171,35.014749781999996,71.485415812,-62.321938908999996,-0.32848461171,46.236006554,77.600903819,28828.416106288732,1
-42.501665021,43.121517968,50.04654304100001,78.552614927,42.501665021,-43.121517968,15.063125385,62.391943292,24104.63741409274,1
-16.062468508,-53.656195034,54.966566267,78.474923175,16.062468508,53.656195034,-5.1948238247,56.249234258,20627.82494177442,0
-18.158168228,-49.596583499,6.3521288798,53.196707694,18.158168228,49.596583499,75.416186533,92.071392731,27788.878406535034,0
-7.1979927325,49.925836628999996,-62.708841203999995,80.478562535,7.1979927325,-49.925836628999996,16.064732632000002,52.93841608,19975.763047231892,1
-67.621717862,-26.052143894,15.666538897,74.140753766,67.621717862,26.052143894,-52.089224377,89.24515798700001,28021.568176934114,0
27.350328595,-56.154703771,-10.010193221,63.258163096000004,-27.350328595,56.154703771,-5.0666280768,62.666274422,16084.274504670484,1
-5.745193090599999,50.990944418999995,-82.884231232,97.482713561,5.745193090599999,-50.990944418999995,-55.583332996,75.647806071,49147.44317128166,0
41.165935204,-46.774609105,3.0764947091000003,62.385600084,-41.165935204,46.774609105,12.870764435999998,63.62511183,16133.014591314077,1
12.460392889000001,-64.573852013,375.4903646,381.2060567,-12.460392889000001,64.573852013,39.013103477,76.466110125,381276.9373341512,0
-37.695192526999996,-49.263922758999996,317.53956426,323.5417075,37.695192526999996,49.263922758999996,246.94260426,254.6144368,652904.6457688839,1
37.21606691,34.722779031,164.79875926,172.47996426,-37.21606691,-34.722779031,140.55604556,149.4881566,196905.0276767799,0
29.571040009,-49.33777953,-72.07994671899999,92.21811977700001,-29.571040009,49.33777953,246.52500149,253.14667538,149707.91886789375,0
113.56754764,-24.715033673,15.449492991,117.24806011,-113.56754764,24.715033673,-34.994547024,121.37973096,57325.23180810046,0
30.378904994000003,71.78452109199999,50.711416016,92.992166613,-30.378904994000003,-71.78452109199999,-220.04354783,233.44176636,135232.4834608949,0
-36.815838719,38.848092971,240.84047216,246.71585546,36.815838719,-38.848092971,208.12158005,214.89339774,414650.0269644765,0
25.089610398,-62.888627875,240.85793793,250.19395342,-25.089610398,62.888627875,134.43245316,150.52093718,301415.3011930551,0
87.500548829,-98.703057845,359.60649025,383.03455132,-87.500548829,98.703057845,-97.903175332,164.26707343,368027.69349305966,0
64.473481333,17.35546748,2.0863792028,66.801160356,-64.473481333,-17.35546748,59.771553583999996,89.61406510399999,28292.12660435889,0
60.272206478,15.727218415,20.716309323,65.644875998,-60.272206478,-15.727218415,31.989591924000003,70.024411916,21184.06770935034,1
-43.136370684,-47.067549152,87.377497961,108.21704029,43.136370684,47.067549152,-7.7750669956,64.316034748,36104.20899766941,0
56.471062615,-17.48144599,10.451893732,60.031857787,-56.471062615,17.48144599,-30.64854096,66.587648477,16440.403925791416,1
0.59366927162,68.178615811,-5.7419004511,68.422551238,-0.59366927162,-68.178615811,-123.43198202,141.01109986,60548.34612489634,0
-58.517739068000004,17.805654592,-162.08272551,173.24022925,58.517739068000004,-17.805654592,-250.77561994,258.12744658,356530.08515868755,1
-10.732133683999999,-61.553095968,-308.07095756,314.34324743,10.732133683999999,61.553095968,-321.70578205,327.71721426,808860.3782193777,1
-49.15945376,35.814739493000005,19.226097432,63.788637557,49.15945376,-35.814739493000005,52.232491705,80.172193737,25831.050908310106,1
-54.461039953000004,11.754716432999999,22.123541597,59.946887525,54.461039953000004,-11.754716432999999,188.99898984,197.04008829,110615.02901890645,0
-235.55381352,96.7874525,-90.33313074,270.21007482,235.55381352,-96.7874525,309.49138132,400.79711218,498280.98380293895,0
-29.417583476999997,47.724820267,135.13960406,146.30709235,29.417583476999997,-47.724820267,235.02129866,241.61552829,287503.05350669066,0
-60.368905471000005,-6.5190194027,107.73426298,123.6671896,60.368905471000005,6.5190194027,182.57496597,192.40717388,184182.45166283066,1
-56.365444341999996,-18.037873554,312.89698022,318.4445767,56.365444341999996,18.037873554,299.52732314,305.31794167,764143.2066692659,0
-63.393292493999994,33.423813348,-42.931175458,83.540090125,63.393292493999994,-33.423813348,-59.877725501,93.387380535,41872.99999054264,0
-42.350246318,45.630620661,-153.93224995,166.04467615,42.350246318,-45.630620661,-185.76909525,195.92308097,246417.66112517286,1
28.023012390999998,50.556810611,-3.0563761536,57.884555434,-28.023012390999998,-50.556810611,47.36808839,74.73296542,19550.934678782643,1
47.61943582600001,-17.159076397,8.3122567679,51.294621391999996,-47.61943582600001,17.159076397,-39.31209031,64.089663876,14274.52296644511,0
24.403718355,-72.580230024,214.21156326,227.48631847,-24.403718355,72.580230024,121.95256441,143.9995112,251008.0423777403,0
58.72009873,-43.532094775,-277.61046653,287.07257688,-58.72009873,43.532094775,-39.784131695999996,83.221814479,237857.26725497618,0
41.043840755,44.059886383999995,-183.31185048,192.94845161,-41.043840755,-44.059886383999995,-21.644791629,63.987244483999994,108023.17707190503,0
70.801810895,-28.210111945999998,60.027836748999995,97.01571020600001,-70.801810895,28.210111945999998,38.849280779000004,85.545154504,43105.15369430885,0
-46.60307005399999,-29.339733065999997,38.39958168,67.135638435,46.60307005399999,29.339733065999997,-21.245498262,59.025733975,16210.954466286415,1
35.988860058,-40.0118119,73.625662529,91.196937025,-35.988860058,40.0118119,249.82749254,255.5580544,224860.9676022424,1
-105.5121241,46.37299307,-279.02218218,301.88845782,105.5121241,-46.37299307,-139.42394865,180.89306309,408175.16133877024,0
52.422138171,15.176975255,75.801514347,93.403911725,-52.422138171,-15.176975255,54.946257518,77.443607635,46283.85471912766,0
1.2010844373,54.37445893899999,-16.685652362,56.889677301000006,-1.2010844373,-54.37445893899999,-29.939657681999996,62.083874644,16328.625599108738,0
73.680615516,34.241513898,-199.270622,215.19780475,-73.680615516,-34.241513898,-363.85655894,372.8175289,662874.2545209524,0
-28.11950999,-54.242119983,30.477251619,68.277209144,28.11950999,54.242119983,3.2186909127999996,61.182304578,17895.182236243072,1
51.243944019,4.8923333331,7.8635221828,52.074098218,-51.243944019,-4.8923333331,-2.9891251185,51.563665433999994,10764.545801528266,0
83.938539971,24.585184751,-103.55881262,135.55271105,-83.938539971,-24.585184751,-479.37114513,487.28513684,727734.3204066635,0
174.82881837,-203.36347451,-1308.450944,1335.6517852,-174.82881837,203.36347451,-762.383751,808.17745717,8884360.15445647,0
57.97153955899999,26.490584472,91.60060641700001,111.59355519,-57.97153955899999,-26.490584472,57.196423957,85.63808369,61040.875623411805,0
45.74273358399999,-25.85316002,-70.243383639,87.72067318299999,-45.74273358399999,25.85316002,-2.8498369539999997,52.620387013,25038.232073594256,0
21.098286669,52.455427612,-23.379469277,61.182588781999996,-21.098286669,-52.455427612,30.005518453,64.00813014,15716.62063188998,1
-61.708180008,-9.7548042341,-62.546021776,88.40283098100001,61.708180008,9.7548042341,-57.626714504,84.993493339,44507.77183270906,1
15.429413679000001,-71.702407173,8.3821661944,73.821153547,-15.429413679000001,71.702407173,-77.216450046,106.49733404,37252.91559902571,0
-44.667888635,43.510191448,21.32480853,65.902234361,44.667888635,-43.510191448,30.533038414,69.430709846,21004.242077402305,1
-44.506245383,-73.969993207,-91.76103974600001,125.98592853,44.506245383,73.969993207,-99.835888934,131.9832205,103257.46493087136,0
13.457911235,-52.819630927,-31.368591808,62.888928581,-13.457911235,52.819630927,4.1994934132,54.668679616000006,14557.951152585687,0
27.435957183000003,42.491402379,-74.075048127,89.695951847,-27.435957183000003,-42.491402379,3.0302881056,50.669849701000004,24749.916170710836,0
46.473312095,41.613292659,-226.77516899,235.19866525,-46.473312095,-41.613292659,-210.59679163,219.64162518,398173.92173502955,1
8.7835364005,-82.553246097,-317.74958638,328.41587751,-8.7835364005,82.553246097,-84.926355452,118.76310371,362116.9553752453,0
49.08895600100001,-20.078585803,107.79572742,120.13656421,-49.08895600100001,20.078585803,111.8417874,123.77988778,107735.8734676957,0
-29.401723396999998,-51.563282541999996,-296.75532634,302.63337086,29.401723396999998,51.563282541999996,-265.47701439,272.0317603,646345.2179338748,0
-60.447308703999994,-31.61629147,-26.231449731999998,73.085949202,60.447308703999994,31.61629147,74.064792435,100.69290191,32487.1177679493,0
26.699636636999998,-49.178084022,-180.45852482,188.93552796,-26.699636636999998,49.178084022,-59.862020068,81.943980811,131129.6725672835,1
-59.401214343999996,-30.461082044,78.288644858,102.88582846,59.401214343999996,30.461082044,-14.788369639,68.37453957,33362.39861065979,0
-67.711150316,-10.905355529000001,237.82386857,247.51549269,67.711150316,10.905355529000001,185.09759523,197.39515297,376808.04716433276,0
26.420066461999998,-50.30346465,-202.35494528,210.18083249,-26.420066461999998,50.30346465,-75.505882929,94.496543982,170034.94358685223,1
-68.743045153,37.067286567,315.95662138,325.4660913,68.743045153,-37.067286567,285.12042411,295.62348729,747045.8792480913,0
-21.010879952,-89.10898714,-2.2421227791,91.579996615,21.010879952,89.10898714,134.24882455,162.49497087,81979.85841493514,0
-23.115209784,55.133815476,-31.488853441999996,67.569212097,23.115209784,-55.133815476,-89.273446923,107.4420721,45212.48278572958,0
-12.59542279,-57.611660536,157.55978059,168.23445713,12.59542279,57.611660536,228.67299281,236.15479192,312706.4199954787,0
-61.612671207,9.84551659,12.956734387000001,63.72544559399999,61.612671207,-9.84551659,5.75665424,62.659352999,16323.308229298307,1
19.829104050999998,-47.18715426,122.38645887,132.65845698,-19.829104050999998,47.18715426,15.554437067,53.495433516000006,53680.961718699036,1
37.160748364,-45.925267501,114.28393452,128.65018112,-37.160748364,45.925267501,235.48796716,242.78516036,260304.59610520786,1
-48.58930200100001,-38.872183031999995,-255.90770038,263.36423067,48.58930200100001,38.872183031999995,-73.962203708,96.655959257,238428.69077809947,0
61.066182872,12.148753521,-2.3334715424,62.306628798,-61.066182872,-12.148753521,8.5960781476,62.853507955,15704.280073521155,1
35.867027164,111.68367439,251.96590064,277.9325491,-35.867027164,-111.68367439,218.18657799,247.71973999,497353.6821874897,0
-72.25921994,-2.1221630853,107.63862882,129.66099204,72.25921994,2.1221630853,123.42368851,143.03602808,127753.45927223729,0
62.085171843999994,11.513152182999999,20.250093676,66.311292628,-62.085171843999994,-11.513152182999999,123.78040933,138.95578782,62879.36011180708,0
59.368557198000005,-18.013964291,182.19940452,192.47272924,-59.368557198000005,18.013964291,140.37555993,153.47451358,223734.10250467886,1
27.533110695,-49.416124221000004,-91.760859334,107.79647871,-27.533110695,49.416124221000004,-8.889135982,57.262922176000004,37375.02737795608,0
-40.204584138,46.927082176000006,-28.816575806,68.183243311,40.204584138,-46.927082176000006,-9.155447605900001,62.46904712,18511.89555686025,1
-67.40558955600001,-11.96151,314.62959081,321.99125864,67.40558955600001,11.96151,302.86598296,310.50667442,781354.4189507137,0
75.66626467,6.335030801699999,-298.76980932,308.2676032,-75.66626467,-6.335030801699999,-194.9697655,209.23366289,511586.32814818725,0
-91.414243164,6.6787563004,-161.62804291,185.80848715,91.414243164,-6.6787563004,438.03362405,447.52053074,477505.6901868531,0
-39.024866189,-31.861717952,97.946235641,110.14342617,39.024866189,31.861717952,2.8943307710000004,50.46272290100001,35963.15495370926,1
55.047202383999995,-19.755458884,-285.26121172,291.19483436,-55.047202383999995,19.755458884,-131.9220143,144.30485266,363701.82146697235,1
-100.5327567,42.88113055,305.64968162,324.60338015,100.5327567,-42.88113055,-141.87692748,179.09407885,280532.64520165755,0
-41.433400950999996,-44.424869942,-40.438730233,72.97661739600001,41.433400950999996,44.424869942,-81.487415309,101.63904091,45356.613092366715,1
-48.156502086,-43.063454303,-104.09352005,122.51110442,48.156502086,43.063454303,-355.19043623,361.01766685,444741.8251420849,0
-12.568851044,-100.27888999,-7.209774481599999,101.32034663,12.568851044,100.27888999,226.47143578,247.99827221,170099.1735836195,0
68.702537078,60.958499452,78.674139852,120.93633671,-68.702537078,-60.958499452,287.19253855,301.52202483,312329.49359997385,0
52.346741166,-50.579174198000004,-276.36068062,285.78603878,-52.346741166,50.579174198000004,325.05438702,333.10477135,385396.91190633725,0
-161.0190306,-14.094138637999999,-66.765049189,174.88094451,161.0190306,14.094138637999999,-861.80835679,876.83488571,1968354.7578267846,0
-58.098716745,-31.449464681,29.621920332,72.401573742,58.098716745,31.449464681,-21.618005355,69.51163839,20203.42243258108,0
61.096063831,-6.7394744846000005,43.751107253,75.447391723,-61.096063831,6.7394744846000005,76.190461983,97.89349329299999,44433.04244892431,1
-20.997613125,50.66197506100001,224.55948927,231.1590355,20.997613125,-50.66197506100001,27.906840456999998,61.533139188,149407.95676941297,0
62.52302864399999,-30.108167553,33.017387584,76.849064712,-62.52302864399999,30.108167553,-178.72479886,191.72424101,93362.27024719627,0
