+1.7690095207e+01 -5.9732646505e+01 -2.1213125158e+01 6.5809765277e+01 -1.7690095207e+01 +5.9732646505e+01 -3.2299497481e+01 7.0172544948e+01
-3.9996084219e+01 +3.2400851774e+01 +2.0180131698e+01 5.5287789465e+01 +3.9996084219e+01 -3.2400851774e+01 +1.3172588991e+02 1.4142564132e+02
+2.2972251649e+01 +5.7962606965e+01 +4.3309048540e+01 7.5914832789e+01 -2.2972251649e+01 -5.7962606965e+01 +5.4201466490e+01 8.2614690713e+01
+3.1363110290e+01 +5.2311090580e+01 -1.0870019038e+02 1.2464279471e+02 -3.1363110290e+01 -5.2311090580e+01 -6.2366121287e+01 8.7233181583e+01
+6.1017289317e+01 -1.2073738355e+01 +2.4417314187e+01 6.6821328822e+01 -6.1017289317e+01 +1.2073738355e+01 +1.1685633991e+01 6.3288536049e+01
-4.3062679580e+01 +3.2883691530e+01 -3.3615880209e+01 6.3763304051e+01 +4.3062679580e+01 -3.2883691530e+01 -1.4040652547e+02 1.5049825227e+02
-9.8110476330e-01 -6.2192345110e+01 -3.8451300781e+00 6.2318820449e+01 +9.8110476330e-01 +6.2192345110e+01 -1.6255944175e+01 6.4289237652e+01
+6.0368390821e+01 +4.0778900126e+00 +3.6351025072e+02 3.6851143018e+02 -6.0368390821e+01 -4.0778900126e+00 +2.1517570755e+02 2.2352081988e+02
-3.4683962563e+01 +5.1624504425e+01 +9.1906269865e+01 1.1097219993e+02 +3.4683962563e+01 -5.1624504425e+01 +7.1653362127e+01 9.4880298378e+01
-1.9760620726e+01 -5.4277055674e+01 -3.3767799928e+01 6.6908483888e+01 +1.9760620726e+01 +5.4277055674e+01 -1.0514978132e+02 1.1997065231e+02
+1.3500545688e+01 -5.5796304826e+01 -8.6991405187e+01 1.0422570193e+02 -1.3500545688e+01 +5.5796304826e+01 -2.1530027882e+01 6.1310965306e+01
+3.5495098472e+01 +4.7980313015e+01 +3.0042533050e+01 6.6817409742e+01 -3.5495098472e+01 -4.7980313015e+01 -7.6598264233e+00 6.0172131368e+01
+4.4418113504e+01 +4.2399596618e+01 +1.8247029545e+02 1.9252559135e+02 -4.4418113504e+01 -4.2399596618e+01 +1.2131503032e+02 1.3597069972e+02
-5.8571558408e+01 -8.7594112694e+00 -1.5493630765e+02 1.6586926831e+02 +5.8571558408e+01 +8.7594112694e+00 -7.2047081327e+01 9.3263801487e+01
-3.7331284611e+01 +3.7690792522e+01 -2.2050877536e+02 2.2680022192e+02 +3.7331284611e+01 -3.7690792522e+01 -5.8775642887e+01 7.9175733962e+01
-4.7765362950e+01 -2.4070838007e+01 -7.8993346591e+01 9.5398553164e+01 +4.7765362950e+01 +2.4070838007e+01 -2.7143693687e+02 2.7665672925e+02
+4.7997360149e+00 +6.2304200296e+01 +1.5239422141e+02 1.6470837732e+02 -4.7997360149e+00 -6.2304200296e+01 +1.4951493469e+02 1.6204803774e+02
-4.1896772360e+01 -4.6361933601e+01 -2.1942779168e+02 2.2815197607e+02 +4.1896772360e+01 +4.6361933601e+01 -2.0885061187e+02 2.1799850114e+02
-1.8188631929e+01 +5.5332671553e+01 +1.4984271375e+02 1.6076495183e+02 +1.8188631929e+01 -5.5332671553e+01 +3.2947445618e+02 3.3458324547e+02
-5.5797716081e+01 +2.5087305326e+01 -1.5565700134e+02 1.6724790006e+02 +5.5797716081e+01 -2.5087305326e+01 -9.7910820841e+01 1.1545253070e+02
-4.8989530294e+01 +3.8799104034e+01 +4.9847733882e+01 7.9938358286e+01 +4.8989530294e+01 -3.8799104034e+01 +4.7721042548e+01 7.8629780962e+01
-3.4893489903e+01 -4.9404602641e+01 -1.9756811334e+00 6.0516722612e+01 +3.4893489903e+01 +4.9404602641e+01 -3.4760160960e+01 6.9761301520e+01
+3.3058739609e+01 +4.1959398534e+01 -9.0664369852e+00 5.4181838927e+01 -3.3058739609e+01 -4.1959398534e+01 -9.2756878964e+01 1.0703882466e+02
-5.6296033808e+01 +2.1877543117e+01 +9.8044014795e+01 1.1515424071e+02 +5.6296033808e+01 -2.1877543117e+01 +4.8515457252e+01 7.7470122678e+01
-5.0766390823e+01 -2.4919004989e+01 +1.3537060980e+01 5.8150109775e+01 +5.0766390823e+01 +2.4919004989e+01 +8.0018582661e+01 9.7985492895e+01
-4.4791197143e+01 +3.9309634646e+01 -7.9166361530e+01 9.9089916316e+01 +4.4791197143e+01 -3.9309634646e+01 -1.6064659235e+02 1.7134417513e+02
+5.2193055989e+01 +3.3877206541e+01 +5.9930795002e+01 8.6391437111e+01 -5.2193055989e+01 -3.3877206541e+01 +7.7494335699e+01 9.9383863287e+01
+7.4970328192e+00 +6.1930775593e+01 -1.4042268514e+02 1.5365596952e+02 -7.4970328192e+00 -6.1930775593e+01 -1.5988347361e+02 1.7162270129e+02
-5.2963790705e+01 -2.2251929416e+01 -2.8875385938e+02 2.9441314984e+02 +5.2963790705e+01 +2.2251929416e+01 -1.2027446088e+02 1.3329012502e+02
-3.7409848106e+00 +5.4976892161e+01 +1.1546959102e+02 1.2794405062e+02 +3.7409848106e+00 -5.4976892161e+01 +2.6295230241e+01 6.1056471995e+01
+2.1661590202e+01 +4.5188929043e+01 -2.2483099258e+02 2.3034808231e+02 -2.1661590202e+01 -4.5188929043e+01 -4.6363810110e+01 6.8270540396e+01
+1.7753318925e+00 +6.2009863632e+01 +1.6906994597e+02 1.8009170337e+02 -1.7753318925e+00 -6.2009863632e+01 +2.1861104043e+02 2.2724251801e+02
+3.5216412405e+01 +3.6309793013e+01 +3.7011587469e+01 6.2677383307e+01 -3.5216412405e+01 -3.6309793013e+01 -3.6407110094e+01 6.2322342998e+01
+4.3833981382e+01 +4.1059831096e+01 -7.9463948132e+01 9.9608467041e+01 -4.3833981382e+01 -4.1059831096e+01 -3.2892070757e+01 6.8477850230e+01
-5.0727238545e+01 +9.4623712783e+00 -5.4881958974e+01 7.5331392005e+01 +5.0727238545e+01 -9.4623712783e+00 +1.8565505179e+01 5.4840379130e+01
+6.8068753906e+00 -6.2122694000e+01 -6.4420409788e+01 8.9752726196e+01 -6.8068753906e+00 +6.2122694000e+01 -6.6298030806e+01 9.1109777473e+01
-5.3093952531e+01 -2.6027445108e+01 +6.9095201519e+01 9.0942523426e+01 +5.3093952531e+01 +2.6027445108e+01 +1.5114294944e+02 1.6229783381e+02
+3.0031065772e+01 +5.4695453679e+01 +2.4583953813e+02 2.5363465077e+02 -3.0031065772e+01 -5.4695453679e+01 +2.7653510754e+02 2.8348743053e+02
+4.0277973966e+01 +4.6385887696e+01 -3.2678876594e+01 6.9583580963e+01 -4.0277973966e+01 -4.6385887696e+01 -8.4852495526e+00 6.2015846557e+01
-3.2526923984e+01 +5.2805448571e+01 -3.4507981395e+00 6.2115410250e+01 +3.2526923984e+01 -5.2805448571e+01 +1.2067113706e+01 6.3182524608e+01
-5.7369370069e+01 +3.6488552563e+00 -2.0418219095e+01 6.1003790356e+01 +5.7369370069e+01 -3.6488552563e+00 -8.4414861099e+01 1.0212946461e+02
-5.6341637914e+01 -2.4287417080e+01 -1.4972001556e+01 6.3153935918e+01 +5.6341637914e+01 +2.4287417080e+01 -4.1085073745e+01 7.3839298994e+01
-5.0478957416e+01 -3.3340769113e+01 +4.6731846427e+00 6.0675948131e+01 +5.0478957416e+01 +3.3340769113e+01 -2.7258602725e+01 6.6353322821e+01
+1.0626165535e+01 +5.9301587093e+01 -6.6413393251e+01 8.9667900772e+01 -1.0626165535e+01 -5.9301587093e+01 -1.2783918384e+02 1.4132392066e+02
-6.4540301804e+00 +5.7273790191e+01 -5.6527927258e+01 8.0730094194e+01 +6.4540301804e+00 -5.7273790191e+01 -2.9774405979e+00 5.7713141493e+01
+7.7320753411e+00 -4.9426568081e+01 +8.4258629560e+00 5.0732295315e+01 -7.7320753411e+00 +4.9426568081e+01 -7.7050770343e+01 9.1867251139e+01
-1.2623057298e+01 -5.5897221480e+01 -2.2099268553e+02 2.2830157250e+02 +1.2623057298e+01 +5.5897221480e+01 -8.7892698597e+01 1.0492362656e+02
+2.5146714996e+01 +4.3957360864e+01 +1.3821852962e+01 5.2494289866e+01 -2.5146714996e+01 -4.3957360864e+01 -6.5433996063e+01 8.2741855732e+01
-3.4189680105e+01 +3.7256134430e+01 +8.6060249265e+00 5.1293444449e+01 +3.4189680105e+01 -3.7256134430e+01 +1.0981374146e+02 1.2089669802e+02
+1.8677856588e+01 +5.8416201890e+01 -4.2724880307e+01 7.4744433687e+01 -1.8677856588e+01 -5.8416201890e+01 -1.6109447676e+01 6.3410009260e+01
+5.6127056088e+01 -2.6565738176e+01 -8.7685121722e+01 1.0744610482e+02 -5.6127056088e+01 +2.6565738176e+01 -6.5177273714e+01 9.0022563164e+01
+5.4724550924e+01 +9.3836377373e+00 +2.2681817809e+02 2.3351512808e+02 -5.4724550924e+01 -9.3836377373e+00 +7.6335224040e+01 9.4392243115e+01
+4.0506580308e+01 +4.4613521640e+01 +1.1819510358e+02 1.3266963432e+02 -4.0506580308e+01 -4.4613521640e+01 +6.0385905028e+01 8.5308891022e+01
-6.0520565554e+01 -8.1147798354e+00 -6.7055480937e+01 9.0691929247e+01 +6.0520565554e+01 +8.1147798354e+00 -3.2945947867e+01 6.9383167898e+01
+2.5126302765e+01 +4.8913578829e+01 +1.4850065736e+01 5.6959579852e+01 -2.5126302765e+01 -4.8913578829e+01 +9.3470506287e+01 1.0844632234e+02
-1.9506698358e+01 +5.7947760555e+01 +9.6875537539e+01 1.1455707751e+02 +1.9506698358e+01 -5.7947760555e+01 +5.5948954039e+01 8.2877860085e+01
+5.7125147341e+01 +1.1930957433e+01 -4.1173640710e+01 7.1420577520e+01 -5.7125147341e+01 -1.1930957433e+01 +5.3841855990e+00 5.8605628216e+01
-4.6295494451e+01 +3.9874762927e+01 +1.3586161120e+02 1.4896861053e+02 +4.6295494451e+01 -3.9874762927e+01 +8.2858463269e+01 1.0295044663e+02
-3.2978132046e+01 +5.1416973354e+01 -5.2048618175e+01 8.0251610551e+01 +3.2978132046e+01 -5.1416973354e+01 -2.1389838486e+01 6.4720843107e+01
+6.0830343457e+01 -1.2594454983e+01 +8.2074204400e+01 1.0293262850e+02 -6.0830343457e+01 +1.2594454983e+01 +6.1195093501e+01 8.7199715883e+01
-5.2699517017e+01 -2.8850191250e+01 -3.3441661555e+01 6.8759852796e+01 +5.2699517017e+01 +2.8850191250e+01 -7.9959465913e+01 1.0001544290e+02
-5.3329379773e+01 -8.9647924496e+00 +5.6063591003e+01 7.7894264788e+01 +5.3329379773e+01 +8.9647924496e+00 +1.9800326312e+02 2.0525516426e+02
-5.3169423980e+01 -2.9755070834e+01 +7.0560359776e+01 9.3226156514e+01 +5.3169423980e+01 +2.9755070834e+01 +3.6400502885e+01 7.0974280532e+01
-6.1526345847e+01 -9.1562650409e+00 +4.7899061587e+00 6.2388072769e+01 +6.1526345847e+01 +9.1562650409e+00 +1.7111829854e+01 6.4514673864e+01
+1.0144953917e+01 -5.7477808738e+01 -2.4787289679e+01 6.3411578730e+01 -1.0144953917e+01 +5.7477808738e+01 +1.9945446302e+01 6.1680137934e+01
+5.9525918766e+01 +7.4246298002e+00 -7.9142265329e+00 6.0506984012e+01 -5.9525918766e+01 -7.4246298002e+00 -4.6180509756e+01 7.5704026405e+01
+4.9265861954e+01 -1.7938547257e+01 +1.7293326326e+01 5.5208475501e+01 -4.9265861954e+01 +1.7938547257e+01 +1.1734851747e+02 1.2852856174e+02
+5.1196571796e+01 -1.5181904763e+01 +9.8117544489e+00 5.4294103927e+01 -5.1196571796e+01 +1.5181904763e+01 +9.4380980294e+01 1.0844053042e+02
+5.6528116607e+01 +3.0049506026e+00 -2.7421469500e+01 6.2899878258e+01 -5.6528116607e+01 -3.0049506026e+00 +2.5569449541e+01 6.2114848829e+01
+2.0662392280e+01 +5.6982501091e+01 +1.2181713283e+02 1.3606378554e+02 -2.0662392280e+01 -5.6982501091e+01 +6.6668177786e+01 9.0103195363e+01
+5.4060273785e+01 +3.0782417469e+01 +8.2942055028e+01 1.0367957812e+02 -5.4060273785e+01 -3.0782417469e+01 +6.4377260707e+01 8.9523751726e+01
-3.0933046603e+01 -5.1869010042e+01 +2.3140163251e+02 2.3915259376e+02 +3.0933046603e+01 +5.1869010042e+01 +1.3229902123e+02 1.4543135354e+02
+2.4491755321e+01 -5.2233724265e+01 +1.3344703882e+01 5.9213927002e+01 -2.4491755321e+01 +5.2233724265e+01 +7.1440916632e+01 9.1825990866e+01
-1.2520971410e+01 -6.1033185563e+01 -2.9539936148e+02 3.0189833922e+02 +1.2520971410e+01 +6.1033185563e+01 -2.5100555371e+02 2.5862252891e+02
+3.8540435418e+01 -4.5902071776e+01 -1.6829570850e+02 1.7864996741e+02 -3.8540435418e+01 +4.5902071776e+01 -8.7574679761e+01 1.0612110954e+02
+3.5163302671e+01 -4.7084349102e+01 -3.1649899386e+01 6.6746609773e+01 -3.5163302671e+01 +4.7084349102e+01 -9.1372442261e+01 1.0863846920e+02
+6.0502830043e+01 -5.8891246408e+00 +1.5681168146e+02 1.6818197786e+02 -6.0502830043e+01 +5.8891246408e+00 +9.2086940582e+01 1.1034164607e+02
-5.3414700915e+01 +1.6260814988e+01 -4.1564889091e+01 6.9607358685e+01 +5.3414700915e+01 -1.6260814988e+01 +1.5786977820e+01 5.8023900650e+01
-3.6085665818e+01 -4.0646095832e+01 -4.6767263592e+00 5.4554121323e+01 +3.6085665818e+01 +4.0646095832e+01 +6.3535397713e+01 8.3612362402e+01
+5.7910597924e+01 +7.4260408374e+00 +5.4862372157e+01 8.0116560792e+01 -5.7910597924e+01 -7.4260408374e+00 +5.3487292532e+00 5.8629278855e+01
-5.3701052738e+01 +2.3207288055e+01 -1.8727507782e+00 5.8531089854e+01 +5.3701052738e+01 -2.3207288055e+01 -4.9449093326e+01 7.6600222681e+01
-1.1953732565e+01 -6.1255683022e+01 +3.6659687594e+01 7.2381510894e+01 +1.1953732565e+01 +6.1255683022e+01 +4.4584383086e+01 7.6700180182e+01
+4.0336929023e+01 -4.5273028066e+01 -9.6432011121e+00 6.1397933524e+01 -4.0336929023e+01 +4.5273028066e+01 -4.2448936342e+01 7.4017748614e+01
-5.1121867578e+01 +3.2204887583e+01 -8.5450461827e+01 1.0465362658e+02 +5.1121867578e+01 -3.2204887583e+01 -4.0121695016e+01 7.2528274072e+01
-4.9459773086e+01 +2.6445035486e+01 +4.8612995965e+01 7.4221509229e+01 +4.9459773086e+01 -2.6445035486e+01 +1.5346147712e+02 1.6338921022e+02
-4.5405652672e+01 +4.2628599997e+01 +1.6534893198e+02 1.7668938887e+02 +4.5405652672e+01 -4.2628599997e+01 +1.9759497198e+02 2.0717780717e+02
-2.6631295491e+01 -5.6503687077e+01 -7.3330610551e+01 9.6328972779e+01 +2.6631295491e+01 +5.6503687077e+01 -6.7328175287e+01 9.1842123997e+01
+4.5271059475e+01 -4.2877535592e+01 +1.2247254771e+02 1.3743171696e+02 -4.5271059475e+01 +4.2877535592e+01 +1.4256340151e+02 1.5560294128e+02
-5.1000409453e+01 +2.8207713609e+00 -3.2024296568e+01 6.0287263051e+01 +5.1000409453e+01 -2.8207713609e+00 -1.6789879938e+02 1.7549645395e+02
-2.1687223476e+01 -5.6459707423e+01 -6.5991649362e+01 8.9514982041e+01 +2.1687223476e+01 +5.6459707423e+01 -2.6699629407e+01 6.6112815965e+01
+5.7128652827e+01 -2.4874730862e+01 +2.9660460705e+01 6.9008536708e+01 -5.7128652827e+01 +2.4874730862e+01 +1.9131470487e+01 6.5180122524e+01
-4.9716248456e+01 +2.7615425423e+01 -2.5876988957e+01 6.2481482372e+01 +4.9716248456e+01 -2.7615425423e+01 +2.5958142610e+01 6.2515136164e+01
-4.0556448168e+01 +4.7555164005e+01 +1.3145811282e+02 1.4555945362e+02 +4.0556448168e+01 -4.7555164005e+01 +1.3266576991e+02 1.4665103347e+02
-5.8660455273e+01 +2.1079345705e+01 -1.6312916963e+01 6.4432127763e+01 +5.8660455273e+01 -2.1079345705e+01 -2.5909282456e+01 6.7503175818e+01
+3.0001625363e+01 -4.8583434414e+01 -2.5962771121e+02 2.6583264670e+02 -3.0001625363e+01 +4.8583434414e+01 -1.0397618311e+02 1.1862332940e+02
-4.9139011843e+01 +3.8577640079e+01 -1.8370959676e+01 6.5118115439e+01 +4.9139011843e+01 -3.8577640079e+01 -1.4383067175e+01 6.4107327353e+01
-6.1495044366e+01 -1.1000035251e+01 +9.0537444235e+01 1.0999850029e+02 +6.1495044366e+01 +1.1000035251e+01 +8.2677095341e+01 1.0362501315e+02
-3.7140480956e+01 -3.9320454084e+01 +1.9096009615e+01 5.7360012363e+01 +3.7140480956e+01 +3.9320454084e+01 +1.0865020019e+02 1.2136877455e+02
-5.6500050731e+01 -2.1581209553e+00 -1.6576081952e+01 5.8920961563e+01 +5.6500050731e+01 +2.1581209553e+00 +3.7419724791e+01 6.7802278886e+01
+1.3471648459e+01 -5.8949415134e+01 +2.8198908011e+02 2.8839965353e+02 -1.3471648459e+01 +5.8949415134e+01 +1.6472988347e+02 1.7547778595e+02
-2.0702882661e+01 +5.8895124297e+01 -1.3423969826e+02 1.4804574160e+02 +2.0702882661e+01 -5.8895124297e+01 -1.4917797434e+02 1.6171367612e+02
+4.6705755883e+01 +3.3647205805e+01 -3.8520679580e+01 6.9263300862e+01 -4.6705755883e+01 -3.3647205805e+01 +1.1271709938e+01 5.8656743312e+01
+3.9574858844e+00 -6.0352278542e+01 +1.6310912630e+02 1.7396162308e+02 -3.9574858844e+00 +6.0352278542e+01 +9.1619941918e+01 1.0978284464e+02
+4.8155199279e+01 -3.3168891799e+01 -1.0741356721e+02 1.2229788641e+02 -4.8155199279e+01 +3.3168891799e+01 -3.9341121697e+01 7.0475686993e+01
+5.0054491219e+01 -1.9525492500e+01 -1.6832658233e+01 5.6303066806e+01 -5.0054491219e+01 +1.9525492500e+01 -1.0652483835e+02 1.1930732640e+02
-4.3038479028e+01 +4.3425519734e+01 -3.2060855874e+01 6.9036113162e+01 +4.3038479028e+01 -4.3425519734e+01 -6.4874874800e+01 8.9145026903e+01
+3.3083705986e+01 +4.7908736631e+01 +4.7480908646e+01 7.5127993007e+01 -3.3083705986e+01 -4.7908736631e+01 -1.0985999657e+00 5.8232169539e+01
-7.1956216314e+00 +6.0526639184e+01 +6.4316101799e+00 6.1291244326e+01 +7.1956216314e+00 -6.0526639184e+01 -2.1434027057e+01 6.4611674931e+01
-2.7161463725e+01 +5.4173059329e+01 +8.6557876342e+01 1.0566329271e+02 +2.7161463725e+01 -5.4173059329e+01 +4.2478664853e+01 7.4006097292e+01
+8.0533170129e+00 -5.6600638469e+01 -2.7427790873e+01 6.3409556868e+01 -8.0533170129e+00 +5.6600638469e+01 -1.0023900700e+02 1.1539647618e+02
-4.7080822580e+01 +1.9200065708e+01 -8.0588329556e+01 9.5287592259e+01 +4.7080822580e+01 -1.9200065708e+01 +4.5124626893e+00 5.1045163312e+01
+5.1858154644e+01 +1.6082145498e+01 +9.4820394356e+01 1.0926486532e+02 -5.1858154644e+01 -1.6082145498e+01 +2.9989231071e+02 3.0476761907e+02
+3.7893835780e+01 +4.9696050299e+01 +1.2371581884e+02 1.3860463209e+02 -3.7893835780e+01 -4.9696050299e+01 +1.2623774072e+02 1.4086024062e+02
+5.8286218368e+01 +7.8493807919e+00 +1.7785415426e+02 1.8732590909e+02 -5.8286218368e+01 -7.8493807919e+00 +8.0666284930e+01 9.9829582564e+01
-3.7093857448e+00 +5.8656912176e+01 +5.6383044640e+01 8.1445936741e+01 +3.7093857448e+00 -5.8656912176e+01 +8.4218579602e+00 5.9374410145e+01
-4.6632812317e+01 -2.0662983085e+01 -1.3028545685e+02 1.3991382463e+02 +4.6632812317e+01 +2.0662983085e+01 -1.8145524915e+01 5.4137215748e+01
+5.3147870037e+01 -2.0295934806e+01 -2.2917008579e+01 6.1333598797e+01 -5.3147870037e+01 +2.0295934806e+01 -9.3700167330e+01 1.0961907871e+02
+2.0018769622e+01 +4.7248618452e+01 -1.2094271684e+01 5.2720531962e+01 -2.0018769622e+01 -4.7248618452e+01 -1.1310015041e+02 1.2419672743e+02
-4.3239012379e+01 +3.7838755345e+01 -5.5404617925e+01 7.9818890527e+01 +4.3239012379e+01 -3.7838755345e+01 -1.5003121679e+02 1.6065724263e+02
+4.8138214231e+01 -3.9337541207e+01 -1.5408239322e+02 1.6615087637e+02 -4.8138214231e+01 +3.9337541207e+01 -1.2292902459e+02 1.3775440067e+02
+5.9689310941e+01 -1.5942094960e+01 +3.4565470412e+01 7.0793615369e+01 -5.9689310941e+01 +1.5942094960e+01 +1.4325934975e+01 6.3420790323e+01
-7.6110152534e-01 -5.0946732200e+01 +6.4290800202e+01 8.2033260254e+01 +7.6110152534e-01 +5.0946732200e+01 -1.3794463819e+01 5.2786703150e+01
+1.3862007186e+01 +6.0246261434e+01 -1.4930695303e+01 6.3597900298e+01 -1.3862007186e+01 -6.0246261434e+01 +3.4783617465e+00 6.1918222362e+01
-5.9788589481e+01 +1.8022680711e+01 -1.5056453605e+02 1.6300052751e+02 +5.9788589481e+01 -1.8022680711e+01 -1.6453197740e+02 1.7598370390e+02
+5.7300279324e+01 +2.3994996448e+01 -1.4626381446e+02 1.5890936185e+02 -5.7300279324e+01 -2.3994996448e+01 -1.1846619911e+02 1.3376592316e+02
-5.3992641524e+01 -1.0118341279e+01 +4.8102017326e+01 7.3016369670e+01 +5.3992641524e+01 +1.0118341279e+01 +1.6661118524e+02 1.7543338683e+02
+2.6239847626e+00 -5.8543218882e+01 +1.1897492228e+02 1.3262437900e+02 -2.6239847626e+00 +5.8543218882e+01 +2.5657573986e+02 2.6318302388e+02
-2.0468499367e+01 +4.9412193656e+01 -7.8731466865e+01 9.5179662865e+01 +2.0468499367e+01 -4.9412193656e+01 -1.7910253544e+00 5.3513849797e+01
-4.6950591428e+00 -6.2270365882e+01 -9.1848072156e+01 1.1106624332e+02 +4.6950591428e+00 +6.2270365882e+01 -1.0155404253e+02 1.1921772352e+02
