epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm
162,275,24,0,0.02,0.5,0.5,13299,3000,3000,0.999,1.0,0.998998998998999,0.9990000128746033,1.0,0.9990000069141388,0.0,0.000614630539156965,0.009815958235412836,0.23002624809741973,0.00020136542027604932,0.004770396647481085,0,0
251,24,20,0,0.5,0.5,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.7067309454432688e-05,1.729988853185205e-05,2.3140607999952238e-07,2.3363381524568908e-07,0,0
333,233,13,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00020410993456607685,0.00020544076251098885,2.3022658207823074e-06,2.3099328975964136e-06,0,0
352,113,35,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00011305412408546545,0.0001086295655113645,1.2613243039184377e-06,1.2106736483962346e-06,0,0
300,180,3,0,0.5,0.5,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00512018222361803,0.005111389560624957,5.339335430696472e-05,5.319415012448898e-05,0,0
127,110,13,0,0.02,0.5,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0005595414782874286,0.008777087740600108,2.2190585309251722e-05,0.00035455281525200474,0,0
73,250,3,0,0.5,0.5,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.034338845685124395,0.03406667001545429,0.0016277641455599227,0.0016028613685911638,0,0
122,296,6,0,0.5,0.02,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02350460961461067,0.0022384537849575283,0.0006482902799463065,7.201799296749382e-05,0,0
127,207,4,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009527797577902674,0.012713966891169548,3.4191527675386484e-05,0.00042393275233775174,0,0
295,53,37,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.991046637063846e-05,0.0009972008119802922,8.053391546024555e-07,1.3632402956715985e-05,0,0
257,220,6,0,0.5,0.02,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0002457353082718328,0.00020463442633626981,3.5441076200076506e-06,2.9299091912701337e-06,0,0
328,159,25,0,0.5,0.5,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00011780106578953564,0.000120278953545494,1.2827892088398718e-06,1.3046921969661438e-06,0,0
302,148,38,0,0.5,0.02,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00012136400109739043,0.0001591688924236223,1.4379966892636113e-06,1.8380067992497276e-06,0,0
294,42,30,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.002826644864399e-05,0.0006278629472944886,5.077989270256587e-07,7.986290167661293e-06,0,0
281,265,23,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0026075745932757854,0.002582854381762445,7.639707119533105e-05,7.54083236918973e-05,0,0
399,6,4,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.451112878698041e-06,7.4284478159825085e-06,7.292571975844585e-08,7.256785646324602e-08,0,0
370,42,21,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0939272801333575e-05,2.9565414297394455e-05,3.0676315827525966e-07,2.926903105005903e-07,0,0
92,206,13,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.004834902938455343,0.08651837036013603,0.00039434692924133666,0.006983811989944823,0,0
260,73,30,0,0.5,0.02,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.199757881404366e-05,7.468352778232657e-05,8.37856269333321e-07,1.007407474420853e-06,0,0
284,242,32,0,0.5,0.02,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00023298582091229035,0.00023434846225427463,3.021808802382009e-06,3.03004192789084e-06,0,0
328,76,29,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.635741032776423e-05,0.0014698972110636533,1.074751575914864e-06,1.855566773119404e-05,0,0
79,184,20,0,0.02,0.5,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0030500056222081185,0.0478907372802496,0.00026439061021198785,0.004111647039249399,0,0
