epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm,id
200,15,27,0,0.5,0.5,0.5,13300,3000,3000,0.9306666666666666,0.9628151111111112,0.9329896907216495,0.9306666851043701,0.9396315753459931,0.9334999978542328,0.0015240990724778322,0.009627787156219278,0.16965449899435042,0.19077342450618745,0.002287401390090909,0.020558321286809192,1,0,c54da09c-8d43-422a-9e59-e1b370f09860
200,44,23,0,0.5,0.5,0.5,13300,3000,3000,0.9023333333333333,0.9534977777777779,0.9104796822487015,0.9023333191871643,0.9083157837390899,0.9004666686058045,0.0029506246971427595,0.01617625983546729,0.25431782752275467,0.2703398153185844,0.006064316667723338,0.031066386334456367,1,0,f2a4f6bd-4301-4206-99eb-133a2297d8d3
200,16,24,1,0.5,0.02,0.02,13300,3000,3000,0.8761904761904762,0.9226984126984127,0.15508021390374332,0.7893333435058594,0.8748571395874023,0.7781333327293396,0.006043836076402089,0.011082724746030228,0.30509533584117887,0.38204945921897887,0.010983109318787227,0.020582135787594453,1,0,cce700d2-4b25-4749-9a63-5c92ebc1ca25
200,48,28,0,0.5,0.02,0.02,13300,3000,3000,0.886904761904762,0.9485827664399094,0.15286624203821655,0.778333306312561,0.8825338304042816,0.7733000099658967,0.005233647165599058,0.018049581584131905,0.29156430065631866,0.3422436505556107,0.005810329329737454,0.02291313711620536,1,0,b4c2aee1-48f1-4720-8681-198537a0d393
200,27,16,0,0.5,0.02,0.02,13300,3000,3000,0.8989795918367347,0.9408956916099773,0.20212765957446807,0.8500000238418579,0.9119548916816711,0.8526666641235352,0.0016496841684782422,0.01191450903729676,0.2328618958592415,0.3001752108335495,0.0014006251992117332,0.03323226058262674,1,0,0aa81574-3a2b-4c4f-ae3a-182c980c5617
200,30,20,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7121371882086168,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.0892937310039997,0.09039081111550332,4.693731924473113e-05,4.834580984042301e-05,1,0,d340d7cc-1050-48a3-b949-26caf3f0a01b
200,17,29,1,0.5,0.02,0.02,13300,3000,3000,0.7812925170068027,0.8046315192743764,0.09286898839137644,0.6353333592414856,0.7994661569595337,0.6602666795253753,0.0017701711681958777,0.014437458084297848,0.45741892158985137,0.5082717001438141,0.004459083547307712,0.033521085467387066,1,0,1549dbbb-3590-499a-8f5f-71b0955f9a26
200,33,27,1,0.5,0.5,0.5,13300,3000,3000,0.7899999999999999,0.7574622222222223,0.8239239798770261,0.7900000214576721,0.7968796968460083,0.7830999970436097,0.0016576418748702735,0.03175953639606549,0.4934226721525192,0.5164191365242005,0.0009794396759803562,0.06050016138235448,1,0,ccb63433-fceb-4384-9c65-764999a9bec3
200,39,27,0,0.5,0.02,0.02,13300,3000,3000,0.9289115646258503,0.9598412698412698,0.22304832713754646,0.8606666922569275,0.9284812092781067,0.8553666651248932,0.0018790341103847303,0.034561847820588604,0.2050929069519043,0.27542530596256254,0.0029758831658943797,0.07100159226585616,1,0,07c502e0-70a3-4182-81c1-ee4c6a7bec3b
200,47,24,0,0.5,0.02,0.02,13300,3000,3000,0.9166666666666667,0.9596541950113379,0.19672131147540983,0.8366666436195374,0.9160676717758178,0.826966655254364,0.002231466636372203,0.008175099477708515,0.2375284492969513,0.30087149441242217,0.004563075126150444,0.015594923485466549,1,0,01c56a5b-a3b5-453e-9e2a-4b5cf314f6ee
200,44,26,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.698157596371882,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09126112088561059,0.09199319556355476,3.285530097548876e-05,1.7698333177191876e-05,1,0,096efc13-ac12-468d-93dd-d833fe2d8b8d
200,35,25,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7164739229024943,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08991529494524002,0.09069554209709167,5.4983235069969056e-05,8.234447722169262e-05,1,0,d2c1e502-2cdd-4c65-bd00-11c50c96a8aa
200,54,23,0,0.5,0.5,0.5,13300,3000,3000,0.8873333333333333,0.9472160000000001,0.8985594237695078,0.887333333492279,0.8876766860485077,0.8842333436012269,0.005440461643690274,0.00760415606801909,0.2850001960992813,0.288677904009819,0.006032968863131919,0.006672784235545406,1,0,bbfbf2b5-bdb2-46ec-9273-2ade974b8c70
200,56,15,0,0.5,0.02,0.02,13300,3000,3000,0.8069727891156462,0.8740759637188208,0.0979253112033195,0.637666642665863,0.8204661726951599,0.6730333268642426,0.0006179932680732351,0.007625182708687829,0.38401013910770415,0.4423230320215225,0.0016757204355538078,0.010528669248557993,1,0,c0bc8ee8-f216-441c-9761-97b60cf2a39d
200,52,28,0,0.5,0.02,0.02,13300,3000,3000,0.8437074829931973,0.93078231292517,0.11549566891241579,0.6936666369438171,0.8434962332248688,0.7089666545391082,0.0018631489284643898,0.0055526735042296035,0.33232431411743163,0.3910741090774536,0.005187318389994563,0.008090382998116548,1,0,af32460f-bf79-4663-9df7-33a58996af36
200,12,24,0,0.5,0.02,0.02,13300,3000,3000,0.899829931972789,0.9583900226757369,0.2640586797066014,0.8996666669845581,0.9460000038146973,0.8962999999523162,0.0012535405034203577,0.008238719730072697,0.1560456022620201,0.24007382839918137,0.0015369293207087925,0.02382378185324037,1,0,5d70f369-ccc7-4315-ae8b-52cac7efacb8
200,35,18,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7027551020408163,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09059881269931794,0.09105429276823998,4.1845578960880976e-05,2.687884203845453e-05,1,0,ccf10f20-1385-4541-aaf0-d35b84a4b9fe
200,21,21,1,0.5,0.5,0.5,13300,3000,3000,0.7973333333333333,0.8003693333333333,0.8234610917537746,0.7973333597183228,0.8032706797122955,0.8126000046730042,0.0019873748219677236,0.007406897524107755,0.4557296007871628,0.44009988009929657,0.005064688054809179,0.007388294472704964,1,0,57ae077a-826c-4c44-aafe-491e6a8d0cd7
200,13,21,1,0.5,0.5,0.5,13300,3000,3000,0.9233333333333333,0.9616448888888889,0.9268447837150127,0.9233333468437195,0.9310451149940491,0.9166000008583068,0.0010140385837791282,0.017026645014801372,0.19729715436697007,0.236941160261631,0.002522705894568642,0.062281311556388025,1,0,68141bdf-8e91-4611-b481-a00d92cf1e6c
200,54,18,0,0.5,0.02,0.02,13300,3000,3000,0.8581632653061224,0.9203741496598639,0.1417910447761194,0.7699999809265137,0.8698721826076508,0.7488666713237763,0.004097305952881055,0.01739360973031109,0.317192468047142,0.3774657964706421,0.004658687431912263,0.02647866705514219,1,0,1a6b15ce-7c53-468a-a824-f7cdd9fbbb34
200,29,27,1,0.5,0.02,0.02,13300,3000,3000,0.7668367346938776,0.7659467120181405,0.09532538955087076,0.6710000038146973,0.7981879591941834,0.6705666661262513,0.0013098366612999761,0.018559246171197346,0.4915880024433136,0.5463921785354614,0.0002830819279683353,0.034165242509818054,1,0,47e2b087-8cae-4654-90a1-705ba7ec0143
200,30,18,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7295861678004535,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08628020957112312,0.0887031078338623,4.8586415977218713e-05,2.379809988973654e-05,1,0,e23fbcea-3910-4502-ae16-22d38e20f895
200,34,21,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7103401360544218,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09018633961677551,0.09101657494902611,5.196748243341049e-05,6.038463424236917e-05,1,0,b944b5d6-3114-414e-bdb2-42c659ccb00a
200,39,19,0,0.5,0.02,0.02,13300,3000,3000,0.9125850340136055,0.9511337868480725,0.2172284644194757,0.8606666922569275,0.9233834624290467,0.860533332824707,0.0018048265190140351,0.01891865227556688,0.21496760696172715,0.27697197198867796,0.007324481040205678,0.028333501742727196,1,0,901989ce-ab46-4cf4-a710-09a50d62a508
200,56,20,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7071541950113378,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08845994025468826,0.09014908596873283,5.011011262207839e-05,3.854586285738205e-05,1,0,69c58dd9-5cfa-4f32-a390-eb192521ee2a
200,56,19,1,0.5,0.5,0.5,13300,3000,3000,0.7786666666666666,0.764648,0.8067520372526193,0.7786666750907898,0.8024661600589752,0.8129333317279815,0.0010753639344501138,0.008354367459661673,0.4905096679925919,0.4749338835477829,0.000350339408653687,0.0028396345318117467,1,0,d30ad371-83e2-41cd-8d86-7622a0a2a051
200,45,24,1,0.5,0.5,0.5,13300,3000,3000,0.7643333333333333,0.7674557777777777,0.7859521646987586,0.7643333077430725,0.800563907623291,0.8049666702747345,0.0016501027980618,0.01286722566148364,0.4940740793943405,0.4790599286556244,0.00017998093401422482,0.002782764363402054,1,0,8746e17f-3c95-44c3-ba02-b06af8eb8279
200,33,16,1,0.5,0.02,0.02,13300,3000,3000,0.7724489795918367,0.7723185941043085,0.09326424870466321,0.6499999761581421,0.8003759324550629,0.6685000002384186,0.0007435581891073679,0.016069474837832477,0.49241885244846345,0.5574617445468902,0.0005462143435891039,0.028467195485343044,1,0,22b29ffe-f9a6-45d6-b9af-8498f8adf58d
200,46,22,1,0.5,0.02,0.02,13300,3000,3000,0.778061224489796,0.756592970521542,0.09142857142857143,0.6290000081062317,0.7963233053684234,0.6665333449840546,0.0016864454956808043,0.01681216145335322,0.49868868887424467,0.5434576839208602,0.0006451919266759773,0.031639115456818884,1,0,bb4f6f14-8de9-4fe5-b904-089cd68e0e39
200,15,24,0,0.5,0.5,0.5,13300,3000,3000,0.936,0.9653235555555556,0.9385403329065303,0.9359999895095825,0.9428797006607056,0.9350333392620087,0.0011954977828681356,0.011145949491622387,0.16229978650808335,0.1890509083867073,0.0013373284316490009,0.020089095604593262,1,0,ba0e0b1c-ef39-4c0e-b14f-c38111c6acfa
200,32,29,0,0.5,0.02,0.02,13300,3000,3000,0.9181972789115647,0.9637074829931973,0.25277161862527714,0.887666642665863,0.938999992609024,0.882366669178009,0.001211454871519637,0.0066473917917525376,0.17511959224939347,0.24823711067438126,0.0014321729783649093,0.021192222191264928,1,0,db32f9bb-8ba9-435a-8c2f-05a77b226a03
200,23,18,1,0.5,0.02,0.02,13300,3000,3000,0.7005102040816327,0.7505045351473923,0.08140610545790933,0.6690000295639038,0.795556390285492,0.6690333306789398,0.001418018817943622,0.028675748417455373,0.48226813077926634,0.5361684501171112,0.0008416135450543488,0.04766754555147664,1,0,7def2d93-70cd-49b8-8e5e-f84af917fd2c
200,36,26,0,0.5,0.02,0.02,13300,3000,3000,0.9037414965986394,0.9508956916099773,0.2126865671641791,0.859333336353302,0.9246616542339325,0.8535333335399627,0.0009462891597545142,0.009130174909959942,0.21376211047172547,0.28026763498783114,0.0023584067519016737,0.021974796416709984,1,0,c214cb68-36d7-402c-a311-533bcf7a8e17
200,19,22,0,0.5,0.02,0.02,13300,3000,3000,0.9464285714285715,0.9671371882086168,0.2758620689655173,0.8949999809265137,0.9407744348049164,0.8933333337306977,0.0009935274296441537,0.007133651418529199,0.17058644443750381,0.23613741397857665,0.0022294735037398108,0.02387723985107749,1,0,51267898-f75b-4f8c-aa71-2d65809de096
200,53,17,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7076020408163265,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08977364152669906,0.0908879965543747,4.591761230249898e-05,3.13721117233731e-05,1,0,0b589add-5b75-46f2-934d-c52865784868
200,23,26,1,0.5,0.02,0.02,13300,3000,3000,0.7731292517006804,0.7623639455782313,0.09358752166377816,0.6513333320617676,0.8022631466388702,0.6656666576862336,0.001670613064941109,0.019245783383673713,0.4756862998008728,0.5273868829011917,0.0011161274379161827,0.03445218779113936,1,0,61851b82-cf76-4a32-a576-09fa647ab4a0
200,10,24,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7491014739229024,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08694064021110534,0.08859380260109902,0.00012111025592582988,0.00027363203185748605,1,0,852b12fe-8307-4e50-855c-f61af6d18cb6
200,58,22,0,0.5,0.5,0.5,13300,3000,3000,0.8339999999999999,0.9198835555555556,0.8556521739130435,0.8339999914169312,0.8379774510860443,0.8464666724205017,0.000683711707963953,0.0012400657575106673,0.3486518770456314,0.3388508796691895,0.004338376941518299,0.0036604363135380544,1,0,df6a70ef-5394-4667-911d-e60193104b63
200,36,29,1,0.5,0.5,0.5,13300,3000,3000,0.79,0.7585386666666667,0.8185483870967741,0.7900000214576721,0.8011127829551696,0.8106333315372467,0.001273238718617378,0.010426938655907146,0.4928515672683716,0.47723722755908965,0.00048231095330757135,0.004310771268961832,1,0,5e273fc5-4537-4a80-83e7-44be9ec2a1c4
200,35,15,1,0.5,0.5,0.5,13300,3000,3000,0.793,0.7613804444444445,0.8255127844900253,0.7929999828338623,0.7994435966014862,0.809600007534027,0.0011259122816569531,0.005769259309935433,0.4942712903022766,0.48055440485477446,0.000498880322862013,0.001795542734832398,1,0,1973d702-753f-48be-8182-1e27463c9609
200,53,22,0,0.5,0.5,0.5,13300,3000,3000,0.9206666666666665,0.9641675555555554,0.9263157894736841,0.9206666946411133,0.913774436712265,0.9097666621208191,0.00242725134989212,0.003944193487547919,0.24322133660316467,0.24754495918750763,0.004584087950988542,0.005633055047083608,1,0,e9e5f3c8-fde6-41c2-8be8-5816cd799bfc
200,25,17,1,0.5,0.5,0.5,13300,3000,3000,0.7966666666666666,0.7642293333333334,0.8249138920780711,0.79666668176651,0.803789472579956,0.8118333339691162,0.0012419452536285656,0.006263200642974322,0.4776183426380157,0.4620038479566574,0.001322576951090188,0.0017642384306108493,1,0,9b5e7a93-365d-4d39-8da1-9dcfbb5d627c
200,40,18,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.710844671201814,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09056625962257385,0.0908168114721775,5.470957072815581e-05,5.557356557263377e-05,1,0,b518b6b3-91e6-4469-afdf-19ef6c179470
200,31,27,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7195124716553288,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09021610170602798,0.09028361961245537,4.133192818777629e-05,6.22587867664987e-05,1,0,f5da8c08-9bed-4ca4-b1f4-ddb43df4ad1f
200,39,16,0,0.5,0.02,0.02,13300,3000,3000,0.904591836734694,0.955515873015873,0.19965576592082615,0.8450000286102295,0.9189999997615814,0.8487000048160553,0.0015398170701543203,0.029873975186282674,0.22788965553045273,0.29175877273082734,0.00631038912474963,0.034018121863412625,1,0,57dcc7f0-66d9-4594-b935-8f9ec31ba307
200,45,16,0,0.5,0.5,0.5,13300,3000,3000,0.8986666666666666,0.9452035555555556,0.9068627450980392,0.8986666798591614,0.9058421134948731,0.8960333466529846,0.0011045518613295167,0.0034783541838519926,0.2532406449317932,0.26503458321094514,0.0029414544023452817,0.007233885954615312,1,0,b1d0f13c-f70f-4a68-a145-0a7847a98c67
200,30,17,0,0.5,0.5,0.5,13300,3000,3000,0.9203333333333333,0.957784,0.9233728759217699,0.9203333258628845,0.9237067639827728,0.917799997329712,0.0012786674270839717,0.004489986015886142,0.21108299344778061,0.22150580435991288,0.001921010101198792,0.010708882626952259,1,0,d097d9e4-5b3c-44d1-9795-af17657d881a
200,23,19,0,0.5,0.02,0.02,13300,3000,3000,0.8823129251700681,0.9367857142857143,0.19572953736654802,0.8493333458900452,0.9184060096740723,0.8554333329200745,0.0012544422916899787,0.007348546300177898,0.2133703500032425,0.2896951258182526,0.0012192286257657464,0.021361002730898686,1,0,7445a779-9400-4d12-812b-cdecf1063784
200,12,15,1,0.5,0.5,0.5,13300,3000,3000,0.9196666666666667,0.9595182222222222,0.9220821209182023,0.9196666479110718,0.9267293274402618,0.9224666714668274,0.0011644495506826266,0.006789201945765421,0.20757613629102706,0.21689978539943694,0.0021661525425024294,0.011833528136653636,1,0,a073197e-61ab-4d4f-9a9e-744d138ec6c3
200,48,24,1,0.5,0.5,0.5,13300,3000,3000,0.7883333333333332,0.7621404444444445,0.818830242510699,0.7883333563804626,0.7978496193885803,0.8024666607379913,0.0008022207201051579,0.010204802270990776,0.49670597314834597,0.4834142327308655,0.00034100113130878645,0.004670290077695005,1,0,9d5f0f6c-aa29-4192-a538-bfb881d31aac
200,20,15,1,0.5,0.5,0.5,13300,3000,3000,0.8016666666666667,0.8568993333333332,0.8303393213572855,0.8016666769981384,0.8103157937526703,0.8204333305358886,0.0009188926559370306,0.003915922320679733,0.4275662362575531,0.41249328255653384,0.008207546745000148,0.008571907310241758,1,0,5ea7f2ed-e123-4774-884d-1c4656a8e510
200,32,22,1,0.5,0.5,0.5,13300,3000,3000,0.8036666666666666,0.7667613333333333,0.8339441781787427,0.8036666512489319,0.8078120291233063,0.8182000041007995,0.0010404591785621417,0.004872138162713073,0.46871000826358794,0.4539738595485687,0.001864647926372184,0.0021521120348938377,1,0,e791f783-146f-4ab8-b10f-536fd36cbde8
200,32,22,0,0.5,0.5,0.5,13300,3000,3000,0.9213333333333333,0.9593813333333333,0.9248407643312102,0.9213333129882812,0.9330375909805297,0.9226333379745484,0.0007858485463503377,0.00397896823438616,0.19105029851198196,0.2136389896273613,0.0015402343914494882,0.006344458873071319,1,0,fb9a3fd2-b950-4add-b895-452cb0981ed4
200,55,29,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.6934977324263039,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09141951650381089,0.09171942695975303,3.655504270367758e-05,2.8335957471990414e-05,1,0,30b53219-d2d0-49cc-bc7b-a6511bb98525
200,24,18,0,0.5,0.02,0.02,13300,3000,3000,0.8787414965986395,0.9418707482993197,0.24018475750577367,0.890333354473114,0.9309774458408355,0.8711666643619538,0.001238220120408661,0.014753724694574269,0.19416512548923492,0.2707693845033646,0.0021638591891460193,0.04599494857334584,1,0,5ef2b85a-c495-47af-a234-07d092a6b9a3
200,50,22,1,0.5,0.02,0.02,13300,3000,3000,0.7688775510204081,0.7546825396825396,0.0916030534351145,0.6430000066757202,0.7862481236457824,0.6600666642189026,0.0012116508165100283,0.013273864127499063,0.5083629786968231,0.5453914880752564,0.0005246372454484044,0.027267123774980435,1,0,36a06b17-ebd4-4560-9b3a-6fd055945606
200,14,29,0,0.5,0.5,0.5,13300,3000,3000,0.9406666666666665,0.9658804444444444,0.9438485804416403,0.940666675567627,0.9415639102458954,0.9316666543483734,0.001312590171462615,0.007689815412399288,0.1670886754989624,0.20107848048210145,0.002314062931538617,0.014768775156234554,1,0,cf9405e5-0863-44fe-9ae9-9e9436d78222
200,39,21,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7149149659863946,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08813996389508247,0.09027059301733971,3.8747314276074356e-05,3.317157136664229e-05,1,0,5ca5d10d-0e7a-4565-b087-bf6795e10ffa
200,25,22,0,0.5,0.5,0.5,13300,3000,3000,0.9293333333333333,0.9627439999999999,0.9326128417037507,0.9293333292007446,0.9289624154567718,0.922733336687088,0.0006225609467331795,0.007066032757479874,0.1962951123714447,0.21092020571231843,0.000900639647321281,0.01468796710203328,1,0,cc7e8abb-7a99-4bbc-a874-0cbb5366d162
200,37,19,1,0.5,0.02,0.02,13300,3000,3000,0.7884353741496598,0.7624092970521542,0.09621993127147767,0.6493333578109741,0.7986766993999481,0.6630666613578796,0.0007901521604062412,0.016789418850337835,0.49291382133960726,0.547224035859108,0.0005571319155591813,0.036919104166165624,1,0,18d2e1e7-1fba-4472-9039-b1f00090d056
200,35,28,0,0.5,0.02,0.02,13300,3000,3000,0.9268707482993197,0.9575510204081632,0.2181818181818182,0.8566666841506958,0.9276466071605682,0.8583333313465118,0.0008736365231500311,0.00542831862069296,0.20394449383020402,0.2693816587328911,0.0017694404717740367,0.017755356340783488,1,0,ce693efc-d978-415b-aa12-c01962d83ae8
200,19,21,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7244501133786848,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08794455826282502,0.08919682577252389,0.00011396103218858624,0.00019050184568602808,1,0,24d71cbe-0a42-4e20-94c5-5cd6d7ac464f
200,16,16,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7301927437641724,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08594910949468612,0.08866198733448982,7.132948947595572e-05,0.00011447602491226746,1,0,725c6c65-c19a-4c8b-986c-30da3e561142
200,38,28,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7286507936507937,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08780508115887642,0.089113799482584,5.111972639712985e-05,2.7523214792478146e-05,1,0,15e23b0d-9176-47de-87d6-e3cc70d4ac46
200,32,18,0,0.5,0.02,0.02,13300,3000,3000,0.8807823129251701,0.9222959183673469,0.16989567809239942,0.8143333196640015,0.9057669222354889,0.8255666732788086,0.0017096115227384044,0.007535181961584668,0.24493902623653413,0.34242971837520597,0.0014668672909608973,0.01861324490142955,1,0,faa8b86f-93c3-40e1-9641-41bb293b9065
200,54,28,1,0.5,0.5,0.5,13300,3000,3000,0.793,0.758067111111111,0.816651904340124,0.7929999828338623,0.7981578886508942,0.8069333255290985,0.0012236312126751212,0.01258906187789558,0.4994638681411743,0.48543151617050173,0.0004905783518823157,0.0036209137981193943,1,0,3c193b34-8da0-4fd6-b447-8fa2ed2bfa0f
200,45,19,1,0.5,0.5,0.5,13300,3000,3000,0.7976666666666666,0.7581,0.8288694671553426,0.7976666688919067,0.79801504611969,0.8077333390712738,0.0014830043223082886,0.005436098257072452,0.4938322246074677,0.47732392251491546,0.0004048607482159557,0.0015992469564568297,1,0,a0c4af87-5670-4def-be41-4ac0dce33e35
200,19,15,0,0.5,0.5,0.5,13300,3000,3000,0.936,0.9677506666666666,0.9395846444304594,0.9359999895095825,0.9327744364738464,0.9303333222866058,0.0013535819140252446,0.0035683782523402104,0.18990929573774337,0.19861422926187516,0.0023206563264558545,0.008568705837816474,1,0,b54a1266-894e-41fd-9cfe-08ed4e3c26dc
200,42,29,0,0.5,0.02,0.02,13300,3000,3000,0.9406462585034013,0.9698242630385487,0.255863539445629,0.8836666941642761,0.9434360802173615,0.8839333355426788,0.0006200651454456372,0.005001770769232223,0.16507911831140518,0.2335977539420128,0.0013820443871431778,0.012988314977935107,1,0,f8b2df4c-d32f-4e90-ad01-f54cf4707544
200,39,18,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7127210884353741,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09090719372034073,0.09133650138974189,9.530143845636816e-05,0.0001604699426538268,1,0,b979d3b3-ea57-43d5-89bb-d2ff5e7695cc
200,51,17,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7318537414965987,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08863585889339447,0.08968591839075088,5.013408401833259e-05,4.8301523269326914e-05,1,0,97c7662c-2729-468e-96d8-b6c2f4e7acb8
200,45,3,1,0.5,0.5,0.5,13300,3000,3000,0.71,0.6621564444444443,0.7608576140736668,0.7099999785423279,0.7179022669792176,0.7184666752815246,0.0007168122686081281,0.0031629776960931913,0.5604978680610657,0.5538299739360809,0.0004712956583662564,0.0007370959880367508,1,0,adcb9d8d-d8c0-49a1-b37d-2b1c90b543f2
200,50,23,0,0.5,0.02,0.02,13300,3000,3000,0.8248299319727891,0.9007312925170068,0.10727272727272727,0.6726666688919067,0.8347293317317963,0.695799994468689,0.000572070402222599,0.003774770676411835,0.354780787229538,0.40817817449569704,0.0033660822988344327,0.009734457015296002,1,0,aff07ac7-a56d-430d-91ae-4cb78b1abf1f
