0,1,2,3,4,5,6,7,8
73.08430846,34.579209678000005,50.888167591999995,95.53346788399999,-73.08430846,-34.579209678000005,-40.638443466999995,90.49044685700001,0
-82.351516637,47.451113917,-2.2276052802,95.070198957,82.351516637,-47.451113917,129.77003375,160.85285873,0
-32.742636822,73.4850908,220.75671363,234.95885905,32.742636822,-73.4850908,162.66012115,181.46750081,0
-24.758911788000002,90.336524099,-27.573933676,97.64227116100001,24.758911788000002,-90.336524099,78.612486036,122.28497152,0
46.746285146999995,-23.987563669,240.74194763,246.40881424,-46.746285146999995,23.987563669,223.16498664,229.26672163,0
10.109284834,-52.930794005,38.822976779,66.416038122,-10.109284834,52.930794005,98.846776621,112.58131214,0
-91.65450104700001,-28.539231371,-110.8760958,146.65791458,91.65450104700001,28.539231371,-23.211346188,98.761337988,0
-18.902567605999998,72.615890746,-114.64866271,137.02076672,18.902567605999998,-72.615890746,-286.2482193,295.91961358,0
-37.804962014000004,-38.797828103,-111.65360976,124.10082671,37.804962014000004,38.797828103,60.481521498,81.194218151,0
-21.025704427,-52.93547854,-288.38346451,293.95453345,21.025704427,52.93547854,-162.65090059,172.33560455,0
-147.42532876,28.564573911999997,-114.81899325,189.03323426,147.42532876,-28.564573911999997,-45.883531459,157.02057478,0
-61.009747583999996,-6.4146346811,64.099870523,88.725026004,61.009747583999996,6.4146346811,89.70735648799999,108.6772591,0
21.553032878000003,59.716987649,-69.335702196,94.01112401799999,-21.553032878000003,-59.716987649,-258.10515957,265.79865544,0
-20.352157198,58.599123085,-48.75768034,78.901070468,20.352157198,-58.599123085,129.21915595,143.33756589,0
-12.435112883,54.159927231000005,83.219864874,100.06735562,12.435112883,-54.159927231000005,25.547082715,61.16030727,0
48.074331871999995,-21.948416340999998,-185.58803473,192.96578194,-48.074331871999995,21.948416340999998,98.16519459,111.48667989,0
41.367559498,32.734129355,-29.103511376,60.247925922,-41.367559498,-32.734129355,-104.18703706,116.78072142,0
-51.751264725,-14.473392963,-88.40411193899999,103.45510868,51.751264725,14.473392963,-85.87743700899999,101.30452454,0
-45.023110757,24.391430396,6.9860022622,51.680040698,45.023110757,-24.391430396,140.67444399,149.70411341,0
-39.092706509,175.32654251,-105.29612782,208.21842076,39.092706509,-175.32654251,59.361356465,189.18616983,0
48.64695365,24.395487384000003,-259.37411615,265.02188218,-48.64695365,-24.395487384000003,-238.10063976,244.24082492,0
19.010576541,102.19966857,-17.779118709000002,105.46217966,-19.010576541,-102.19966857,47.76334868399999,114.40066326,0
38.50754181,42.600848766999995,-78.196118712,97.01698858200001,-38.50754181,-42.600848766999995,-77.660415381,96.585729842,0
-262.40981055,-142.62230678,-26.812165881,299.86484172,262.40981055,142.62230678,-581.73602264,653.92417841,0
-213.67246755,18.248775671,402.12191297,455.73125205,213.67246755,-18.248775671,1150.2416191,1170.061846,0
-220.3934585,-45.902753235,-195.94286293,298.4525839,220.3934585,45.902753235,-719.97938057,754.35445763,0
54.667124873,49.99829068,-124.19861799,144.61542215,-54.667124873,-49.99829068,46.360634518000005,87.393546934,0
5.7015148736,-62.104612273,-11.274106897000001,63.376617327,-5.7015148736,62.104612273,-79.29124092,100.87909111,0
-54.869425926999995,24.075661368000002,131.86337908,144.83867617,54.869425926999995,-24.075661368000002,21.546401677,63.675260478999995,0
52.587677447,-110.78437156,-162.0344758,203.20878955,-52.587677447,110.78437156,51.325248699,132.93954248,0
-47.937383272,-82.513732929,-202.05476951,223.45612258,47.937383272,82.513732929,-25.130448894,98.68154993899999,0
-59.346560276999995,4.3977872336,-12.799101094000001,60.870121884,59.346560276999995,-4.3977872336,70.614914927,92.346201651,0
-50.44903546,49.941570172,-77.944994594,105.42621966,50.44903546,-49.941570172,-124.36806968,143.20154456,0
-53.415558145,8.1561772164,297.3027208,302.17321667,53.415558145,-8.1561772164,11.903400152,55.330245018999996,0
-72.733526335,-264.19646282,-314.77968598,417.3442075,72.733526335,264.19646282,-25.126675939000002,275.17501098,0
-58.181453778000005,-86.42329016,51.65057985399999,116.28348569,58.181453778000005,86.42329016,103.71236731,147.00449578,0
9.1300987646,74.249887078,-107.9008983,131.29740397,-9.1300987646,-74.249887078,-134.7376877,154.11245544,0
58.71894888,38.154703548,-101.04601942,122.93898649,-58.71894888,-38.154703548,-180.31203288,193.43248321,0
50.051838038999996,-27.219045531,94.250811255,110.13300301,-50.051838038999996,27.219045531,173.44971595,182.56743109,0
-68.865905262,3.4369516407,-189.02853289,201.21160948,68.865905262,-3.4369516407,-290.32010886,298.39586317,0
-197.02701191,13.050602473,-728.8871411,755.15986791,197.02701191,-13.050602473,-346.73327421,399.01619653,0
11.304757214,-52.554732778,62.218239432,82.224733451,-11.304757214,52.554732778,253.02170117,258.66924583,0
111.14885514,-43.495378572,603.88529784,615.56751775,-111.14885514,43.495378572,447.43145469,463.07755571,0
52.064912557,-24.293253046999997,-256.17756386,262.54116151,-52.064912557,24.293253046999997,-147.68025081,158.46253104,0
50.64763263,-56.597427671000005,42.90621092,87.231843071,-50.64763263,56.597427671000005,123.38085657,144.8837026,0
46.675640765,-73.494729619,307.21397627,319.3125709,-46.675640765,73.494729619,359.10756961,369.51094337,0
1.6653161665,62.713724587,34.626178529,71.65721714600001,-1.6653161665,-62.713724587,68.617896413,92.974191245,0
5.9377277375999995,59.525821429,-143.1287918,155.12714485,-5.9377277375999995,-59.525821429,-52.884800014,79.84598988100001,0
-7.0735366678,-64.688554119,-5.0463822773,65.26951761,7.0735366678,64.688554119,54.295407997,84.75042940600001,0
-48.133422433999996,104.72354058,171.20701502,206.38722901,48.133422433999996,-104.72354058,150.02750383,189.18799701,0
-43.612985366000004,79.600492172,-109.73687671,142.40966595,43.612985366000004,-79.600492172,-25.586083633,94.30259022,0
14.220214067999999,66.3847182,385.64075098,391.57110991,-14.220214067999999,-66.3847182,173.23609985,186.06421362,0
-49.968103241,-46.986143782,-261.01370752,269.87527594,49.968103241,46.986143782,-71.266835811,98.911429751,0
54.467372178000005,-4.3454486698000006,-45.487847239,71.096566742,-54.467372178000005,4.3454486698000006,-24.240914063,59.776245036999995,0
100.86367562,22.955543716999998,-108.33014315,149.78604061,-100.86367562,-22.955543716999998,-218.81939006,242.03793817,0
21.831291462,-95.785883599,-151.61428346,180.66109635,-21.831291462,95.785883599,-127.22368687,160.74018565,0
143.91166193,112.77874481,-17.881324434,183.7099711,-143.91166193,-112.77874481,-15.914669474,183.52898524,0
-82.608862073,-72.910371103,-104.85744355,152.10269483,82.608862073,72.910371103,-350.17577445,367.10110231,0
-60.160274898000004,-1.2688100638,-142.17769483,154.38706378,60.160274898000004,1.2688100638,-118.33026361,132.75134591,0
-81.842727627,132.07564708,22.576771610999998,157.00929665,81.842727627,-132.07564708,-17.769214962,156.39038851,0
36.357870931,-44.53558267,-205.80546156,213.68481675,-36.357870931,44.53558267,-133.62452375,145.46761237,0
-2.4496510608,-57.394389276999995,226.22426717,233.40423254,2.4496510608,57.394389276999995,212.39609133,220.02776262,0
-134.89631774,-29.966000527,133.64354219,192.2383263,134.89631774,29.966000527,-227.34602664,266.0473521,0
6.593474917899999,120.63202701,86.984911486,148.8688506,-6.593474917899999,-120.63202701,279.31702634,304.32476247,0
-33.212639914,-60.298756371,49.818949927,84.976156902,33.212639914,60.298756371,383.9271637,390.05010767,0
-23.372355186,-64.390315565,8.2669070578,68.99798169399999,23.372355186,64.390315565,-67.63825832100001,96.26688794299999,0
-17.725769574,-65.372483959,73.403659499,99.87923605,17.725769574,65.372483959,-0.36284209552,67.73401081,0
-9.4533604045,-57.290417823,-41.227963322,71.21308136100001,9.4533604045,57.290417823,-0.7328146681700001,58.069742677,0
46.93827879,-29.366600787,-244.12541833,250.32542646,-46.93827879,29.366600787,31.552579533000003,63.727266791999995,0
63.20926748,-6.2135399761,123.03247072,138.45941076,-63.20926748,6.2135399761,19.748966441,66.513466681,0
-61.761530363999995,21.771214923000002,375.16345391,380.83604029,61.761530363999995,-21.771214923000002,126.78302188,142.6969063,0
-70.707107417,-16.302208582000002,-116.48178932,137.23434077,70.707107417,16.302208582000002,-91.35165965,116.66354514,0
-83.336527825,-13.969561472,300.15327161,311.82064071,83.336527825,13.969561472,384.81758995,393.98566351,0
54.56098729,31.065118189,0.97461029811,62.792457886,-54.56098729,-31.065118189,-82.63127847300001,103.7779894,0
-34.419382466,-119.59247775,-154.8743192,198.67840691,34.419382466,119.59247775,102.98601785,161.53381844,0
-56.428855823999996,-12.908239869,0.029473118338000003,57.886434462,56.428855823999996,12.908239869,47.237595225,74.714314751,0
-13.042309205999999,71.446193351,155.69140509,171.79777063,13.042309205999999,-71.446193351,-10.442978134,73.373811173,0
-33.826376142,66.28302374,9.1269324496,74.973087538,33.826376142,-66.28302374,27.903621751,79.474996482,0
-57.041959053,-15.751503451,147.37283059,158.81009461,57.041959053,15.751503451,25.360437606999998,64.382037473,0
-136.77851965,-16.617470254,105.10922152,173.29873688,136.77851965,16.617470254,184.84661393,230.54885478,0
-47.021204786999995,-49.034586944,65.53369554300001,94.39305942600001,47.021204786999995,49.034586944,-5.4696184513,68.156446081,0
105.20197394,-19.844560743,92.70596667,141.61800086,-105.20197394,19.844560743,234.73289068,257.99378263,0
51.130666165,18.311424295,22.568890157,58.813332546000005,-51.130666165,-18.311424295,-40.019968214,67.46296123100001,0
-35.132700738000004,66.97917635399999,-155.04965941,172.51351718,35.132700738000004,-66.97917635399999,-34.842583082,83.273779318,0
-56.276878448000005,-27.406105085,266.48317853,273.73612492,56.276878448000005,27.406105085,149.95990766,162.49970938,0
-37.493064851,-33.599875693,-32.658323584,60.010396248,37.493064851,33.599875693,30.466669679000002,58.846406175,0
7.208365923,-55.250020635,106.83440153,120.49113938,-7.208365923,55.250020635,10.588941747,56.715527035,0
112.66924746,32.890058415,272.18132924,296.40983663,-112.66924746,-32.890058415,528.17787201,541.0619001,0
-1.4270004984,-50.595985324,54.066060085,74.061656169,1.4270004984,50.595985324,5.6634475164,50.931961468999994,0
-29.637889879,-45.853869843000005,39.016462276,67.10637991,29.637889879,45.853869843000005,41.435626721,68.54117782600001,0
-3.0559775647000005,-57.263727294,-67.947331128,88.911828628,3.0559775647000005,57.263727294,-126.46912094,138.86292527,0
12.59406911,65.39328378100001,-339.90618241,346.36845263,-12.59406911,-65.39328378100001,-181.41326337,193.2502633,0
-10.573775258,57.3591311,-138.53671908,150.31399528,10.573775258,-57.3591311,-119.97677658,133.40277944,0
-83.912413815,96.48409071100001,-417.60812448,436.74594283,83.912413815,-96.48409071100001,-353.92851686,376.31883822,0
-14.084466367000001,48.979569826,59.264287837,78.16409831899999,14.084466367000001,-48.979569826,-182.59022803,189.56941163,0
48.503118477,-107.10288622,137.64128456,181.02128039,-48.503118477,107.10288622,-80.017260565,142.21934723,0
-68.850625521,12.168067327000001,-15.902973473,71.703382503,68.850625521,-12.168067327000001,110.67843707,130.91289825,0
39.65185954,32.954101866,-84.071261682,98.621599234,-39.65185954,-32.954101866,-115.12098626,126.13914647,0
52.957619856,14.706287204,-35.847373906,65.618736655,-52.957619856,-14.706287204,1.334585767,54.977863758000005,0
19.695975048,-46.359526108999994,47.27523774,69.080280816,-19.695975048,46.359526108999994,-101.79733869,113.57744168,0
44.536958323,-30.254456126999997,74.034548335,91.54226957799999,-44.536958323,30.254456126999997,-152.68571824,161.90059088,0
-35.010753235,-60.243774138999996,94.817766992,117.66679269,35.010753235,60.243774138999996,121.65561053,140.19683569,0
-48.083791712,43.196912365,-214.262094,223.79961838,48.083791712,-43.196912365,-55.881964551,85.444825621,0
-53.130175746000006,16.114482495,96.53276531600001,111.36007768,53.130175746000006,-16.114482495,-155.82119485,165.41685792,0
-50.604418765,3.227282976,277.6493069,282.24166981,50.604418765,-3.227282976,79.864525343,94.602140368,0
-46.861030573,20.529869017,-25.699228681999998,57.252790876000006,46.861030573,-20.529869017,-63.841321132,81.81164948899999,0
48.280431591,43.581430043999994,14.608740966,66.66150637300001,-48.280431591,-43.581430043999994,31.281453406999997,72.172504782,0
-19.956865683,-46.225472493000005,-123.09465515,132.99385294,19.956865683,46.225472493000005,-64.590033637,81.895929327,0
-32.055120122,-54.312081716,332.28605729,338.21791321,32.055120122,54.312081716,76.76231514199999,99.346796487,0
-44.516449474,-24.247707909000003,-3.7804636552999997,50.83264225,44.516449474,24.247707909000003,209.9537598,215.98668215,0
-46.887161581,-89.6860316,-20.087879239,103.1770957,46.887161581,89.6860316,-244.09523647,264.24321118,0
25.375436351999998,44.767959436999995,275.50438703,280.26906757,-25.375436351999998,-44.767959436999995,69.531624151,86.5027729,0
-79.358430609,-47.944897523,-267.00050198,282.64065837,79.358430609,47.944897523,-117.31296358,149.52860974,0
-64.790537863,-10.956351345,-109.16453978,127.41566692,64.790537863,10.956351345,14.49057796,67.289169121,0
9.2310316498,-71.95986504,-16.403433463,74.38082247,-9.2310316498,71.95986504,-214.55465489,226.48870625,0
-7.7517972011000005,-77.592996623,-141.20831228,161.30886814,7.7517972011000005,77.592996623,147.07979934,166.47291329,0
-15.97330411,-75.415562419,-118.20869048,141.12387468,15.97330411,75.415562419,95.84568524,123.00019869,0
50.662733656,-52.090207518999996,45.790189681,85.888554371,-50.662733656,52.090207518999996,247.41676046,257.86654622,0
52.615821697,44.762294735,9.0751473453,69.673854652,-52.615821697,-44.762294735,158.2311114,172.65332994,0
66.479182145,-58.588658546000005,-143.37269925,168.54626504,-66.479182145,58.588658546000005,-335.39127165,346.89972279,0
71.64890822,14.525331502,-97.07414787200001,121.52341951,-71.64890822,-14.525331502,68.939396377,100.48478331,0
52.634953068,-32.764641351,248.08467836,255.7146215,-52.634953068,32.764641351,321.65833212,327.57906318,1
30.054615811999998,-53.18520035,14.545225600999999,62.797365038,-30.054615811999998,53.18520035,39.774504533000005,72.896890734,0
39.567499665,68.28975714,42.193772473,89.495208785,-39.567499665,-68.28975714,-0.76974552264,78.92826153,0
44.959644778000005,-36.210984319,-67.911636176,89.1324597,-44.959644778000005,36.210984319,-34.159419005,67.078095909,0
-63.400998982,-41.915706483,390.21986021,397.55270396,63.400998982,41.915706483,150.15178267,168.29192186,0
33.287308733,56.393117528999994,-157.70052041,170.75620857,-33.287308733,-56.393117528999994,-289.93270304,297.23593477,0
18.443288242,54.62251667100001,210.83824088,218.57844822,-18.443288242,-54.62251667100001,265.01977934,271.21809978,0
48.817562306000006,18.603748349,-8.0380694922,52.857018486,-48.817562306000006,-18.603748349,-98.8748716,111.82796643,0
-50.365580448,8.612022573500001,298.18220926,302.52849212,50.365580448,-8.612022573500001,182.54965158,189.56590916,0
46.152334503,30.082960428000003,-3.5069096402999995,55.202544356000004,-46.152334503,-30.082960428000003,58.312648982,80.220867107,0
17.534816154,63.819288582,-10.826334265,67.064005892,-17.534816154,-63.819288582,125.3249666,141.72762125,0
50.998298093,-12.047723615999999,-269.75652191,274.79911784,-50.998298093,12.047723615999999,-67.365726603,85.347027912,0
63.47842541399999,28.074571528000003,-238.0289535,247.94248278,-63.47842541399999,-28.074571528000003,-277.54569083,286.09317112,0
-19.771126821,-121.23545512,-94.766319777,155.14376687,19.771126821,121.23545512,-252.19550908,280.52006672,0
52.270177876999995,0.15702139511,-121.82731501,132.56730681,-52.270177876999995,-0.15702139511,-235.20459381,240.94272577,0
34.484484864,37.211000584000004,-34.561721388,61.386894743,-34.484484864,-37.211000584000004,69.831330908,86.314848301,0
-22.11175706,-63.630731988,66.496483473,94.655069425,22.11175706,63.630731988,98.57787480100001,119.39596833,0
19.947020133,57.712899555,-74.882854944,96.623518626,-19.947020133,-57.712899555,-85.789352649,105.30183007,0
-7.793217909400001,50.60261156399999,-79.826910701,94.835089574,7.793217909400001,-50.60261156399999,-144.09589896,152.92150483,0
-69.840149361,22.97575834,142.74931733,160.57054379,69.840149361,-22.97575834,77.873880731,107.09749406,0
-100.49126208,80.637604867,-2.3075183657,128.86520754,100.49126208,-80.637604867,-105.71088552,166.66045839,0
4.610631210299999,52.360025066000006,-103.77903271,116.33106969,-4.610631210299999,-52.360025066000006,17.163493795999997,55.293902596,0
8.9171416934,-54.396259777,3.1043882583999998,55.209652418000005,-8.9171416934,54.396259777,-8.204323002,55.729520091000005,0
-74.539527384,-28.445484501,203.90898076,218.96154723,74.539527384,28.445484501,13.853741699,80.976619405,0
24.404716064000002,56.428496517,94.161709433,112.45529293,-24.404716064000002,-56.428496517,30.839518833000003,68.781111558,0
30.150268549,51.804265734,-362.26256494,367.18780835,-30.150268549,-51.804265734,-82.183306891,101.71930286,0
43.682858202,-30.393546526999998,132.27712265,142.58049287,-43.682858202,30.393546526999998,24.774933134,58.700571402,0
-51.19813465,17.674523242,-210.45601558,217.31399462,51.19813465,-17.674523242,-188.18193804,195.82155032,0
-29.43238774,-56.304737503999995,-71.897646099,95.946654074,29.43238774,56.304737503999995,-53.207675595,82.87065618,0
72.353029529,-19.192623142000002,123.97227188,144.81865163,-72.353029529,19.192623142000002,-50.291068495,90.18042601100001,0
39.329893311999996,-39.984168484,-84.100902981,101.0867752,-39.329893311999996,39.984168484,-160.8937768,170.38891294,0
-26.124014316999997,46.881111735,294.85939713,299.7037985,26.124014316999997,-46.881111735,249.65491091,255.35833118,0
57.838109732,-37.287777568,-26.949770613000002,73.90477271,-57.838109732,37.287777568,-141.90084272,157.70692584,0
-16.379536868,62.753202613999996,4.716942625400001,65.026942217,16.379536868,-62.753202613999996,-371.68373863,377.29968888,0
-13.080361132,48.540133538999996,-256.03375375,260.92244723,13.080361132,-48.540133538999996,-104.54626056,116.00500424,0
41.23333303,38.671133883,23.658272816,61.280977645,-41.23333303,-38.671133883,-126.41711291,138.48079572,0
15.37950868,72.955174836,72.707439834,104.14105161,-15.37950868,-72.955174836,139.24487752,157.94974751,0
-47.581434664,54.352963722,79.603382835,107.49388889,47.581434664,-54.352963722,23.293061789,75.899962566,0
7.4281185391,-52.861343518000005,-100.61814283,113.90131364,-7.4281185391,52.861343518000005,-280.86924869,285.89689302,0
41.008917741,-31.03673988,96.003319874,108.9111931,-41.008917741,31.03673988,-29.870801028000002,59.474997358,0
-47.960350348999995,46.476817368,333.53789433,340.15851703,47.960350348999995,-46.476817368,-130.28562639,146.40571779,0
73.665201916,-105.47423058,-107.71133348,167.78887523,-73.665201916,105.47423058,-321.74939005,346.5170202,0
34.315424629,-81.212245128,150.24688348,174.20419949,-34.315424629,81.212245128,349.6354117,360.57994709,0
-48.553628898,23.391404371999997,8.9138808954,54.626641396000004,48.553628898,-23.391404371999997,-251.81008296,257.51297163,0
-55.211434071000006,-31.65770716,140.94059599,154.64399268,55.211434071000006,31.65770716,-15.061700084000002,65.401587781,0
49.923799361,-45.394432196000004,151.64180455,165.97673663,-49.923799361,45.394432196000004,5.5664960609000005,67.705436233,0
13.023309455,75.050267043,133.70944783,153.88426044,-13.023309455,-75.050267043,-373.09035127,380.78676367,0
84.000203537,36.388770122,44.329858077,101.71191229,-84.000203537,-36.388770122,-347.02606996,358.89729731,0
-1.3471887868,54.47033072600001,-26.781314455,60.713018793,1.3471887868,-54.47033072600001,14.126157834,56.288366313000004,0
-55.833360676999995,94.425522297,-85.95274252899999,139.36074546,55.833360676999995,-94.425522297,-178.78781868,209.75849812,0
-48.654948982,-22.44370253,57.96766611,78.938420037,48.654948982,22.44370253,-20.237708869000002,57.27642363100001,0
-60.379258183000005,1.9545756875,31.931514545,68.33078959,60.379258183000005,-1.9545756875,2.7667010534,60.474207887,0
73.589283079,37.979071548,2.8497870152,82.860809468,-73.589283079,-37.979071548,24.546518678,86.373167355,0
-109.75873051,0.31094618098,-93.30746990700001,144.06026361,109.75873051,-0.31094618098,-169.364657,201.82037224,0
119.44664611,247.34404513,994.55291306,1031.7858667,-119.44664611,-247.34404513,1003.4916254000001,1040.4047386,0
1.1452977649,51.220724386,68.56903113899999,85.59548086699999,-1.1452977649,-51.220724386,215.10813778,221.12527049,0
66.42155187899999,23.3751496,-40.468727035,81.215380567,-66.42155187899999,-23.3751496,-283.08937253,291.71529444,0
-30.514675018000002,-45.519105978,-39.864687844,67.766715557,30.514675018000002,45.519105978,11.063965542,55.906580418000004,0
39.31015607,39.279574487,11.386760407999999,56.725934587,-39.31015607,-39.279574487,82.990320658,99.87775861,1
68.139301464,-13.31405279,8.656661139299999,69.965464251,-68.139301464,13.31405279,-47.075689431,83.882947857,0
255.63809597,103.92580479,738.02200149,787.9263187,-255.63809597,-103.92580479,434.74696753,514.93333043,0
6.2635358841999995,-64.241677286,349.76421828,355.67011875,-6.2635358841999995,64.241677286,112.22600191,129.46389646,0
21.981517136999997,-55.264771546000006,59.181301289,83.903566623,-21.981517136999997,55.264771546000006,6.9277220791,59.878004333,0
55.483956665,-5.016620121,-172.22673678,181.01294093,-55.483956665,5.016620121,-177.82120403,186.34381268,0
18.084391745999998,-57.80320421,-66.411613375,89.8819116,-18.084391745999998,57.80320421,13.32108463,62.013764097,0
51.144205766000006,-13.051648235,185.03758637,192.41877163,-51.144205766000006,13.051648235,116.68073417,128.064316,0
-62.615632181,33.323154279,-217.9466753,229.19839284,62.615632181,-33.323154279,-15.563096553,72.617903983,0
-68.227338222,4.106312809499999,-131.15290974,147.89495333,68.227338222,-4.106312809499999,-173.91789962,186.86697754,0
11.612841111,72.7425494,63.042297526999995,96.95704125799999,-11.612841111,-72.7425494,100.18239435,124.3497033,0
-14.262953955,-96.51515216,31.412340609,102.49556866,14.262953955,96.51515216,47.191712736999996,108.37741556,0
