epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm
135,46.0,23.0,2.0,0.5,0.951,0.9179999999999999,13000.0,2999.0,2999.0,0.6308360381189513,0.6926503934907297,0.6018495376155961,0.4688229262828827,0.6235230743885041,0.4785928577184677,0.0013977200542531745,0.0437234647577713,0.6413001656532288,1.1165970683097843,0.0005167296921702169,0.0678210825423734,0.0,2.0
88,325.0,24.0,2.0,0.5,0.8140000000000001,0.33399999999999996,13000.0,2999.0,2999.0,0.5,,0.0,0.6655551791191101,0.5,0.1860620230436325,0.0,0.0,,,,,1.0,2.0
355,76.0,15.0,0.0,0.5,0.39,0.5,13000.0,2999.0,2999.0,0.8819968868134312,0.943159884367356,0.8935018050541516,0.8819606304168701,0.8918615460395813,0.8596198797225952,0.0018623681123322985,0.007479869728855283,0.28039947748184196,0.31260356307029724,0.00269416551597471,0.011416323159484076,1.0,0.0
137,100.0,39.0,1.0,0.5,0.8140000000000001,0.5920000000000001,13000.0,2999.0,2999.0,0.7330932983522047,0.7597873515603426,0.7914144193725923,0.7472490668296814,0.7861538529396057,0.6145715355873108,0.001491186909036007,0.025311248833420445,0.5148543179035187,0.6604371607303621,0.0008482884364026294,0.009481072073438332,1.0,2.0
190,398.0,12.0,2.0,0.5,0.409,0.653,13000.0,2999.0,2999.0,0.6141288235756076,0.6937553991439902,0.7638118214716526,0.6735578775405884,0.6227384686470032,0.5956318795680999,0.00233476754545271,0.02727528876482858,0.6434853851795197,0.6502521157264709,0.002076095639879837,0.024009195068196914,0.0,0.0
280,161.0,11.0,0.0,0.5,0.7709999999999999,0.424,13000.0,2999.0,2999.0,0.6102781147099106,0.6881003311041174,0.6148148148148149,0.5838612914085388,0.622607696056366,0.6845615267753601,0.0008719508160768888,0.009250297373607946,0.6406603336334229,0.6356301009654999,0.00016444828770131723,0.01111501126511968,0.0,0.0
235,51.0,47.0,1.0,0.5,0.392,0.40399999999999997,13000.0,2999.0,2999.0,0.7467283495622714,0.7799852027555019,0.7200791295746785,0.7169056534767151,0.8019692301750183,0.7632544219493866,0.0009894103217521922,0.00684983156613462,0.492672461271286,0.5116870075464248,0.00035959735094423913,0.00862767846288713,1.0,2.0
335,298.0,13.0,0.0,0.5,0.193,0.91,13000.0,2999.0,2999.0,0.7451297735118113,0.7344884537555052,0.9329829172141918,0.8809603452682495,0.7598538398742676,0.6852284073829651,0.0010799155532416418,0.0022118224083845484,0.5106840372085572,0.5238533914089203,0.0008006029705808688,0.0021423975363226867,1.0,0.0
173,114.0,16.0,0.0,0.5,0.38799999999999996,0.6779999999999999,13000.0,2999.0,2999.0,0.638480800485019,0.6927889097773091,0.7158513766372627,0.6455485224723816,0.6245153844356537,0.6027009010314941,0.0015062260193413498,0.03021133856290703,0.6398323774337769,0.6414408385753632,0.00017103799117997452,0.01888534393025048,0.0,1.0
120,392.0,47.0,2.0,0.5,0.716,0.91,13000.0,2999.0,2999.0,0.5,,0.0,0.09036345779895782,0.5,0.2837612628936768,0.0,0.0,,,,,1.0,2.0
125,150.0,11.0,1.0,0.5,0.586,0.271,13000.0,2999.0,2999.0,0.6149881443919654,0.6842897157242387,0.4760031471282456,0.555851936340332,0.6177922904491424,0.6436145424842834,0.0012541276109102127,0.0017694621500570198,0.65757115483284,0.6545858919620514,0.0015184729516324266,0.0026965638187497593,0.0,0.0
