epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm
200,32,22,0,0.5,0.5,0.5,13300,3000,3000,0.9213333333333333,0.9593813333333333,0.9248407643312102,0.9213333129882812,0.9330375909805297,0.9226333379745484,0.0007858485463503377,0.00397896823438616,0.19105029851198196,0.2136389896273613,0.0015402343914494882,0.006344458873071319,1,0
200,55,29,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.6934977324263039,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09141951650381089,0.09171942695975303,3.655504270367758e-05,2.8335957471990414e-05,1,0
200,24,18,0,0.5,0.02,0.02,13300,3000,3000,0.8787414965986395,0.9418707482993197,0.24018475750577367,0.890333354473114,0.9309774458408355,0.8711666643619538,0.001238220120408661,0.014753724694574269,0.19416512548923492,0.2707693845033646,0.0021638591891460193,0.04599494857334584,1,0
200,50,22,1,0.5,0.02,0.02,13300,3000,3000,0.7688775510204081,0.7546825396825396,0.0916030534351145,0.6430000066757202,0.7862481236457824,0.6600666642189026,0.0012116508165100283,0.013273864127499063,0.5083629786968231,0.5453914880752564,0.0005246372454484044,0.027267123774980435,1,0
200,14,29,0,0.5,0.5,0.5,13300,3000,3000,0.9406666666666665,0.9658804444444444,0.9438485804416403,0.940666675567627,0.9415639102458954,0.9316666543483734,0.001312590171462615,0.007689815412399288,0.1670886754989624,0.20107848048210145,0.002314062931538617,0.014768775156234554,1,0
200,39,21,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7149149659863946,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08813996389508247,0.09027059301733971,3.8747314276074356e-05,3.317157136664229e-05,1,0
200,25,22,0,0.5,0.5,0.5,13300,3000,3000,0.9293333333333333,0.9627439999999999,0.9326128417037507,0.9293333292007446,0.9289624154567718,0.922733336687088,0.0006225609467331795,0.007066032757479874,0.1962951123714447,0.21092020571231843,0.000900639647321281,0.01468796710203328,1,0
200,37,19,1,0.5,0.02,0.02,13300,3000,3000,0.7884353741496598,0.7624092970521542,0.09621993127147767,0.6493333578109741,0.7986766993999481,0.6630666613578796,0.0007901521604062412,0.016789418850337835,0.49291382133960726,0.547224035859108,0.0005571319155591813,0.036919104166165624,1,0
200,35,28,0,0.5,0.02,0.02,13300,3000,3000,0.9268707482993197,0.9575510204081632,0.2181818181818182,0.8566666841506958,0.9276466071605682,0.8583333313465118,0.0008736365231500311,0.00542831862069296,0.20394449383020402,0.2693816587328911,0.0017694404717740367,0.017755356340783488,1,0
200,19,21,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7244501133786848,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08794455826282502,0.08919682577252389,0.00011396103218858624,0.00019050184568602808,1,0
200,16,16,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7301927437641724,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08594910949468612,0.08866198733448982,7.132948947595572e-05,0.00011447602491226746,1,0
200,38,28,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7286507936507937,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08780508115887642,0.089113799482584,5.111972639712985e-05,2.7523214792478146e-05,1,0
200,32,18,0,0.5,0.02,0.02,13300,3000,3000,0.8807823129251701,0.9222959183673469,0.16989567809239942,0.8143333196640015,0.9057669222354889,0.8255666732788086,0.0017096115227384044,0.007535181961584668,0.24493902623653413,0.34242971837520597,0.0014668672909608973,0.01861324490142955,1,0
200,54,28,1,0.5,0.5,0.5,13300,3000,3000,0.793,0.758067111111111,0.816651904340124,0.7929999828338623,0.7981578886508942,0.8069333255290985,0.0012236312126751212,0.01258906187789558,0.4994638681411743,0.48543151617050173,0.0004905783518823157,0.0036209137981193943,1,0
200,45,19,1,0.5,0.5,0.5,13300,3000,3000,0.7976666666666666,0.7581,0.8288694671553426,0.7976666688919067,0.79801504611969,0.8077333390712738,0.0014830043223082886,0.005436098257072452,0.4938322246074677,0.47732392251491546,0.0004048607482159557,0.0015992469564568297,1,0
200,19,15,0,0.5,0.5,0.5,13300,3000,3000,0.936,0.9677506666666666,0.9395846444304594,0.9359999895095825,0.9327744364738464,0.9303333222866058,0.0013535819140252446,0.0035683782523402104,0.18990929573774337,0.19861422926187516,0.0023206563264558545,0.008568705837816474,1,0
200,42,29,0,0.5,0.02,0.02,13300,3000,3000,0.9406462585034013,0.9698242630385487,0.255863539445629,0.8836666941642761,0.9434360802173615,0.8839333355426788,0.0006200651454456372,0.005001770769232223,0.16507911831140518,0.2335977539420128,0.0013820443871431778,0.012988314977935107,1,0
200,39,18,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7127210884353741,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09090719372034073,0.09133650138974189,9.530143845636816e-05,0.0001604699426538268,1,0
200,51,17,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7318537414965987,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08863585889339447,0.08968591839075088,5.013408401833259e-05,4.8301523269326914e-05,1,0
200,45,3,1,0.5,0.5,0.5,13300,3000,3000,0.71,0.6621564444444443,0.7608576140736668,0.7099999785423279,0.7179022669792176,0.7184666752815246,0.0007168122686081281,0.0031629776960931913,0.5604978680610657,0.5538299739360809,0.0004712956583662564,0.0007370959880367508,1,0
200,50,23,0,0.5,0.02,0.02,13300,3000,3000,0.8248299319727891,0.9007312925170068,0.10727272727272727,0.6726666688919067,0.8347293317317963,0.695799994468689,0.000572070402222599,0.003774770676411835,0.354780787229538,0.40817817449569704,0.0033660822988344327,0.009734457015296002,1,0
200,54,15,1,0.5,0.02,0.02,13300,3000,3000,0.8025510204081633,0.7656746031746031,0.09822184589331077,0.6449999809265137,0.7963608980178833,0.6673999965190888,0.0012751834895361404,0.013010085121341317,0.4977427005767822,0.5506014168262482,0.0003589108162372998,0.021954587916912897,1,0
200,16,11,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7239569160997732,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08897003084421158,0.0890468992292881,7.523003774798126e-05,8.059417096301376e-05,1,0
200,35,13,0,0.5,0.5,0.5,13300,3000,3000,0.8863333333333334,0.9380679999999999,0.8966979703120266,0.8863333463668823,0.8969699323177338,0.8882333278656006,0.001684301806841762,0.003693992451648054,0.26814867556095123,0.2793993830680847,0.003373033999105473,0.006114740942453778,1,0
200,14,19,0,0.5,0.5,0.5,13300,3000,3000,0.9396666666666669,0.9724562222222222,0.9423750397962434,0.9396666884422302,0.9424285769462586,0.9321666717529297,0.0011807401621083966,0.010376521136660577,0.16558671593666077,0.19395957589149476,0.0024627317441653328,0.02324228215797288,1,0
200,28,9,1,0.5,0.02,0.02,13300,3000,3000,0.7835034013605443,0.7700566893424037,0.09881061299176579,0.67166668176651,0.7949849605560303,0.676033329963684,0.0010843943090096634,0.01943561663418418,0.49870063066482545,0.5359180241823196,0.00048541548756548554,0.03321303666290356,1,0
200,44,22,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.6980668934240363,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09097441881895066,0.09136030152440071,2.206103045201917e-05,2.0044979354290247e-05,1,0
200,52,16,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7235600907029479,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08872407674789429,0.08985837399959565,5.975067162134367e-05,6.0721588259340216e-05,1,0
200,27,6,0,0.5,0.02,0.02,13300,3000,3000,0.8697278911564625,0.9197278911564625,0.14114832535885163,0.7606666684150696,0.8694586455821991,0.7598333299160004,0.0024251622681238107,0.009618558965317851,0.32520793080329896,0.38533893823623655,0.0024987767085993544,0.01841078831743543,1,0
200,44,11,0,0.5,0.02,0.02,13300,3000,3000,0.8355442176870749,0.8841780045351475,0.11039558417663294,0.6776666641235352,0.8332180559635163,0.6944666743278504,0.0004788434862126281,0.0023151657219290804,0.3641172230243683,0.42127096056938174,0.0020696127906806795,0.005712799177243673,1,0
200,27,23,1,0.5,0.02,0.02,13300,3000,3000,0.7532312925170068,0.7581632653061225,0.0888129803586678,0.6443333625793457,0.7978421032428742,0.6691999971866608,0.0016328140878983167,0.027182188954291676,0.49425279498100283,0.5554460823535919,0.0004125301475886734,0.04977153424558252,1,0
200,10,27,1,0.5,0.02,0.02,13300,3000,3000,0.9163265306122449,0.9623185941043083,0.24675324675324672,0.8840000033378601,0.9312781989574432,0.8716333270072937,0.0016761926838628899,0.006141746207363766,0.19260455518960953,0.2745052233338356,0.0031511758519203992,0.015496098771115421,1,0
200,13,16,0,0.5,0.02,0.02,13300,3000,3000,0.9040816326530612,0.959625850340136,0.21348314606741575,0.8600000143051147,0.9322030067443847,0.8768000066280365,0.0013696029697269642,0.008059768798122082,0.18866236209869386,0.29112433195114135,0.002249430806967415,0.03243328551872565,1,0
200,33,6,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.6996485260770975,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09095677882432937,0.09184888675808907,5.7681853921571696e-05,6.843638380709123e-05,1,0
200,30,15,0,0.5,0.02,0.02,13300,3000,3000,0.9132653061224489,0.950844671201814,0.20344827586206896,0.8460000157356262,0.9205413639545441,0.8562666654586792,0.0015055658889220052,0.0156580057636152,0.21996336281299592,0.29243687391281126,0.0013599595632032408,0.04269675223018496,1,0
200,12,11,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.728874716553288,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08707649856805802,0.08855651244521141,8.565067533774792e-05,0.00010732358702766442,1,0
200,41,25,0,0.5,0.02,0.02,13300,3000,3000,0.9166666666666666,0.9551984126984127,0.21071428571428572,0.8526666760444641,0.9252330839633942,0.8443999946117401,0.00110256536702651,0.009348557184013511,0.21515723019838334,0.28653092831373217,0.0030101156582628364,0.026030771383985758,1,0
